PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
42,2024-01-28,12:28:08.17,3,3,"Tomlinson, Evan",1000093903,Right,CAL_MUS,"MacDonald, Liam",1000050076,Right,CAL_MUS,Undefined,2,Top,1,0,2,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,80.03603,-0.34242,-1.656764,1886.596827,151.465597,11:00,5.63123,2.18854,5.02515,-38.27829,6.79445,-2.92205,2.11811,0.38121,73.46804,-7.30424,-2.172931,0.483202,64.82358,45.648215,142.508204,3960.386952,,,,,61.21947,,,1.00287,3.84244,-2.02742,50,5.56766,3.47761,-116.10987,-2.04315,1.36829,21.8586,-26.93166,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,bfbf6510-be1b-11ee-8441-fd3465a7f038,78.00561,46.24629,,6.56799,,,,3.81419,2.45319,-0.44137,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,20:28:08.17,2024-01-28T12:28:08.1782978-08:00,2024-01-28T20:28:08.1782978Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,f9549ad8-3dbc-4797-9c0b-94119a61bab9,55.47632,-117.1363,10.9293,5.63391,-0.77851,-13.46583,-2.18921,3.41336,0.68414,326.5242,3.81419,-52.73439,-1.71236,1.35251,-0.3133,-0.1341,0.28727,-0.20888,0.06006,2.45319,67.98401,-27.27267,3.2444,-0.6197,-0.00977,0.15275,-0.12085,0.0358,-0.44137,40.45248,-7.54164,1.67642,-0.28808,-0.08005,0.17919,-0.13284,0.03861,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
43,2024-01-28,12:28:29.74,3,4,"Tomlinson, Evan",1000093903,Right,CAL_MUS,"MacDonald, Liam",1000050076,Right,CAL_MUS,Undefined,2,Top,1,0,2,TwoSeamFastBall,Changeup,InPlay,Undefined,LineDrive,Single,1,1,,87.90863,-0.880705,-4.058771,1837.168155,252.239818,2:30,5.86159,1.92662,5.60118,-29.41195,6.84036,18.13666,2.58625,-0.35755,81.30141,-6.281125,-0.828636,0.433351,104.9841,9.290844,-6.48894,2282.906563,108.85104,12.8675,-15.85546,224.73764,224.73764,-10.68852,1.852925,-10.29945,3.96673,-1.59097,50,5.7666,8.30239,-127.56972,-3.00856,-17.17403,23.32595,-25.55962,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,cc93d960-be1b-11ee-8441-fd3465a7f038,86.9791,12.90437,,6.60722,,,,3.10357,2.84765,0.31181,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,20:28:29.74,2024-01-28T12:28:29.7457346-08:00,2024-01-28T20:28:29.7457346Z,LineDrive,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,b909fdea-3f09-44e4-a283-2685c0bd88c6,54.90309,-128.46311,11.66298,5.86308,-2.02961,-12.77981,-1.92156,8.96017,-8.58701,111.17416,3.10357,150.98301,-23.05449,3.71196,-0.71607,0.11546,-0.0178,0.00237,-0.00017,2.84765,24.85889,-16.52079,1.63361,-0.32173,0.07524,-0.01373,0.00195,-0.00016,0.31181,-17.17283,-6.06206,2.61717,-0.76124,0.19131,-0.03985,0.00623,-0.0005,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
44,2024-01-28,12:29:22.84,4,1,"Tomlinson, Evan",1000093903,Right,CAL_MUS,"Steels, Jacob",1000117532,Right,CAL_MUS,Undefined,2,Top,2,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.11823,-2.180618,-4.940249,1459.021873,228.79357,1:45,5.78155,1.86776,5.46241,-29.80313,10.74764,11.07323,1.24828,-1.84507,77.75786,-7.608361,-2.97789,0.458322,,,,,,,,,,,,-6.66926,6.22949,-1.4395,50,5.56806,9.9664,-120.44682,-5.61779,-10.01944,18.41975,-22.81528,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,ec420c50-be1b-11ee-8441-fd3465a7f038,82.24004,,,5.36037,,,,,,,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,20:29:22.84,2024-01-28T12:29:22.8420802-08:00,2024-01-28T20:29:22.8420802Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,abea8a59-f90e-41fe-9591-d26ff5531fdc,55.04052,-121.21521,9.20988,5.78256,-4.66604,-11.40764,-1.86397,10.38437,-5.00972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
45,2024-01-28,12:29:38.02,4,2,"Tomlinson, Evan",1000093903,Right,CAL_MUS,"Steels, Jacob",1000117532,Right,CAL_MUS,Undefined,2,Top,2,1,0,TwoSeamFastBall,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,88.14233,-1.454711,-3.41759,1856.993881,262.760629,2:45,5.86179,1.84268,5.55772,-32.70647,3.75528,20.5267,1.77433,0.35624,80.88395,-7.44835,0.24255,0.4346,83.71011,-17.253148,7.603752,,,,,7.70314,7.51713,3.034989,0.049251,-11.3856,2.62201,-1.56121,50,5.71411,6.75676,-127.83265,-4.44355,-18.85376,26.16961,-27.83217,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,f545a280-be1b-11ee-8441-fd3465a7f038,86.72895,1.79656,,7.25838,,,,1.95845,1.79656,-0.3576,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,20:29:38.02,2024-01-28T12:29:38.0234946-08:00,2024-01-28T20:29:38.0234946Z,GroundBall,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,64f6c0c3-1f45-456a-b961-3ee7ca7e6000,54.94534,-128.84107,13.0848,5.86468,-3.37107,-13.91608,-1.83557,7.48326,-9.42688,180,1.95685,116.42103,,,,,,,,1.79706,-36.47746,,,,,,,,-0.35781,15.54164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
46,2024-01-28,12:30:14.57,5,1,"Tomlinson, Evan",1000093903,Right,CAL_MUS,"Garza, Alejandro",1000279234,Right,CAL_MUS,Undefined,2,Top,0,0,0,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,79.62411,0.075473,-2.043418,1947.62421,102.865011,9:30,5.67704,2.20115,5.12118,-42.70132,2.25713,-4.33225,2.18974,-0.08551,73.85061,-7.649588,-2.809906,0.482589,,,,,,,,,,,,1.67701,1.39756,-2.00532,50,5.65042,4.29724,-115.65398,-1.34818,2.29199,19.73997,-30.26398,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,0b11ed30-be1c-11ee-8441-fd3465a7f038,78.10471,,,5.77351,,,,,,,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,20:30:14.57,2024-01-28T12:30:14.5772226-08:00,2024-01-28T20:30:14.5772226Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,1e8cc856-4afb-46f5-8cf3-4224298be7a0,55.38248,-116.56905,9.86999,5.68039,0.05474,-15.13199,-2.20206,4.19099,1.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
47,2024-01-28,12:30:35.25,5,2,"Tomlinson, Evan",1000093903,Right,CAL_MUS,"Garza, Alejandro",1000279234,Right,CAL_MUS,Undefined,2,Top,0,0,1,TwoSeamFastBall,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,86.55281,0.462026,-2.042824,1662.669979,271.598923,3:00,5.80821,1.94931,5.62484,-36.78494,0.73673,14.06761,3.17423,1.21449,79.54821,-6.283084,0.470312,0.440872,64.82596,59.278527,153.044598,5263.017457,,,,,44.70501,,,-7.73575,0.54827,-1.7846,50,5.82366,3.9026,-125.74183,-0.30531,-12.42564,24.71598,-31.29336,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,17648750-be1c-11ee-8441-fd3465a7f038,85.49519,59.88662,,7.0046,,,,2.7508,3.40415,-1.18841,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,20:30:35.25,2024-01-28T12:30:35.2561346-08:00,2024-01-28T20:30:35.2561346Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,f76d1593-0d27-4c41-8960-cab1cce84ec2,54.87822,-126.69707,12.35799,5.81209,0.90413,-15.64668,-1.94471,4.38283,-6.21282,342.272141,2.7508,-43.29503,-1.77933,0.75611,-0.19941,0.04862,-0.01063,0.002,-0.00018,3.40415,81.73484,-27.75025,3.4434,-0.75427,0.1493,-0.02993,0.00496,-0.00037,-1.18841,22.01746,-3.8881,0.29166,-7E-05,-0.01252,0.00306,-0.00096,0.00011,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
48,2024-01-28,12:30:57.60,5,3,"Tomlinson, Evan",1000093903,Right,CAL_MUS,"Garza, Alejandro",1000279234,Right,CAL_MUS,Undefined,2,Top,0,0,2,TwoSeamFastBall,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,86.74282,-0.518656,-2.973466,1734.046766,244.553892,2:15,5.90818,1.77056,5.60173,-29.0625,8.39178,15.21926,3.00143,0.26039,79.60935,-5.884116,-0.259188,0.440476,91.42857,20.803734,13.554475,3371.043384,104.86538,36.77635,33.21523,291.96177,283.85151,26.54589,3.813969,-8.58839,4.71658,-1.52615,50,5.84476,5.91046,-125.9053,-2.14689,-13.82961,24.80595,-24.57907,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,24b66900-be1c-11ee-8441-fd3465a7f038,85.57209,44.05778,,7.13347,,,,2.7547,3.14373,-0.25917,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,20:30:57.60,2024-01-28T12:30:57.6021186-08:00,2024-01-28T20:30:57.6021186Z,LineDrive,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,6fa8e9d6-6dde-49d5-8029-13b759f9805e,54.90091,-126.86721,12.40297,5.90953,-1.19378,-12.28953,-1.76574,6.44673,-6.91481,226.808169,2.75384,121.88747,-25.49883,5.78808,-1.52945,0.44954,-0.1156,0.01816,-0.00119,3.1446,47.59991,-14.56102,0.03818,0.50356,-0.28617,0.09162,-0.01496,0.00096,-0.25932,29.38385,5.87494,-3.00897,0.93727,-0.20823,0.03246,-0.00304,0.00013,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
49,2024-01-28,12:34:17.96,1,1,"Royle, Charlie",809937,Right,CAL_MUS,"Daudet, Zach",1000252019,Right,CAL_MUS,Undefined,2,Bottom,0,0,0,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.04413,-1.06063,-1.56865,2040.48828,218.232324,1:15,6.03741,0.97101,5.64697,-22.77682,13.29855,9.64764,3.14952,0.3114,81.16497,-5.294531,0.155032,0.432292,,,,,,,,,,,,-5.3039,7.34807,-0.84419,50,5.93289,3.0939,-127.92943,-3.13193,-8.8658,24.25217,-19.89126,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,9c200550-be1c-11ee-8441-fd3465a7f038,87.19218,,,6.87916,,,,,,,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,20:34:17.96,2024-01-28T12:34:17.9679938-08:00,2024-01-28T20:34:17.9679938Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,b99c7696-3695-4b4d-9a0b-8ebc984d61e7,54.85417,-128.84637,12.12608,6.03709,-2.37987,-9.94563,-0.96751,3.4291,-4.4329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
50,2024-01-28,12:34:33.24,1,2,"Royle, Charlie",809937,Right,CAL_MUS,"Daudet, Zach",1000252019,Right,CAL_MUS,Undefined,2,Bottom,0,0,1,FourSeamFastBall,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,87.25901,-1.48366,-1.858237,2113.197208,210.649612,1:00,6.06294,0.90151,5.75385,-19.243,17.66032,9.76489,3.07715,-0.01522,79.75568,-5.116563,-0.110846,0.437224,45.67149,1.209307,70.302172,3146.8238,,,,51.25043,51.25043,66.66813,0.840121,-5.55701,9.79949,-0.75356,50,5.92823,3.71235,-126.68026,-3.87098,-9.02186,26.10218,-16.26448,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,a541d1e0-be1c-11ee-8441-fd3465a7f038,86.2085,3.58077,,7.50333,,,,3.98331,3.51191,0.02229,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,20:34:33.24,2024-01-28T12:34:33.2420802-08:00,2024-01-28T20:34:33.2420802Z,GroundBall,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,3e9aaa6c-6b5a-4048-b4c5-8319d067321b,54.74782,-127.65479,13.05109,6.06142,-3.26374,-8.13224,-0.89845,4.04919,-4.51093,,3.98331,22.57266,-4.10632,0.49659,-0.22352,0.424,-0.53246,0.35626,-0.09848,3.51191,1.41402,-7.21919,0.74296,0.16801,-0.8758,1.12588,-0.7534,0.20816,0.02229,63.05063,-9.15746,1.05499,-0.48437,0.93986,-1.1805,0.78968,-0.21827,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
51,2024-01-28,12:34:53.27,1,3,"Royle, Charlie",809937,Right,CAL_MUS,"Daudet, Zach",1000252019,Right,CAL_MUS,Undefined,2,Bottom,0,0,2,Curveball,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,74.50315,0.520167,0.609451,2118.534199,51.390549,7:45,5.9976,0.55975,5.21569,-56.83393,-5.36213,-8.66426,1.7506,0.41083,68.91893,-9.747627,-0.930603,0.516364,,,,,,,,,,,,4.525,-2.41925,-0.60917,50,6.00239,-0.82658,-108.23209,-0.91127,5.37402,18.67364,-35.04723,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,b13ef900-be1c-11ee-8441-fd3465a7f038,72.99585,,,5.58422,,,,,,,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,20:34:53.27,2024-01-28T12:34:53.2790000-08:00,2024-01-28T20:34:53.2790000Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,a600ab77-182c-4bc2-97ee-413da7322788,55.28805,-109.14064,9.33682,6.00525,0.79392,-17.52361,-0.5626,-1.08805,2.68701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.67707,,,0.950415,,,,2.19099,5.39221,2.0507,70.63275,6.00412,-54.16242,2.28476,77.26953,-5.58373,5.42785,12.05239,-12.02132,1.86437,-67.17284,8.55147,High,High,High,,,High,High,High
52,2024-01-28,12:35:18.20,2,1,"Royle, Charlie",809937,Right,CAL_MUS,"Hoiland, Cameron",1000256661,Left,CAL_MUS,Undefined,2,Bottom,0,0,0,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.34027,-2.42907,-0.71849,2155.713591,201.768949,12:45,6.02106,0.92238,5.74682,-16.18816,19.71029,7.42548,2.40894,0.87219,81.06757,-5.497481,0.610803,0.43123,,,,,,,,,,,,-3.98744,11.0454,-0.86733,50,5.8093,1.29625,-128.25612,-5.91509,-6.66506,25.66258,-13.71146,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,c00ec820-be1c-11ee-8441-fd3465a7f038,87.40678,,,7.27269,,,,,,,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,20:35:18.20,2024-01-28T12:35:18.2035650-08:00,2024-01-28T20:35:18.2035650Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,8879cedd-7b01-4e08-a71e-549ea14efcaa,54.75379,-129.2038,12.83129,6.01839,-5.40875,-6.85573,-0.91974,1.54238,-3.33253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
53,2024-01-28,12:35:30.40,2,2,"Royle, Charlie",809937,Right,CAL_MUS,"Hoiland, Cameron",1000256661,Left,CAL_MUS,Undefined,2,Bottom,0,0,1,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.83498,-4.034648,-0.879336,2189.088152,215.37287,1:15,6.03901,0.99341,5.61638,-19.89659,16.83347,11.10434,0.60867,1.09801,80.57666,-7.740542,1.105053,0.436197,,,,,,,,,,,,-5.94737,10.05123,-0.92593,50,5.68136,1.49274,-127.27757,-9.61709,-9.75001,26.2695,-15.69623,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,c7512650-be1c-11ee-8441-fd3465a7f038,86.41159,,,7.25833,,,,,,,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,20:35:30.40,2024-01-28T12:35:30.4038594-08:00,2024-01-28T20:35:30.4038594Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,e8ffe6a3-6b60-46ff-92ab-ac88d642e5da,54.8855,-128.28195,13.13475,6.03758,-9.01697,-7.84811,-0.99013,1.86552,-4.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
54,2024-01-28,12:35:43.25,2,3,"Royle, Charlie",809937,Right,CAL_MUS,"Hoiland, Cameron",1000256661,Left,CAL_MUS,Undefined,2,Bottom,0,1,1,ChangeUp,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,83.10944,-2.245579,-1.59949,1460.758177,233.466043,1:45,5.71689,1.02785,6.07868,-30.09947,10.01237,11.82918,1.129,0.5333,76.51932,-7.83269,0.533626,0.455835,,,,,,,,,,,,-6.61737,6.1452,-0.91068,50,5.52697,2.93481,-120.71941,-5.65044,-9.77468,23.28466,-23.0968,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,cef8d600-be1c-11ee-8441-fd3465a7f038,82.68876,,,6.59012,,,,,,,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,20:35:43.25,2024-01-28T12:35:43.2517826-08:00,2024-01-28T20:35:43.2517826Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,01ccc8bb-9dd1-4f0d-b9dc-0f523b4c80a1,54.42372,-121.56968,11.64233,5.7179,-4.80703,-11.5484,-1.02437,3.29174,-4.88734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
55,2024-01-28,12:36:14.99,2,4,"Royle, Charlie",809937,Right,CAL_MUS,"Hoiland, Cameron",1000256661,Left,CAL_MUS,Undefined,2,Bottom,0,1,1,FourSeamFastBall,Four-Seam,InPlay,Undefined,GroundBall,Triple,0,0,,86.92556,-1.44058,-1.863797,2091.698732,189.198325,12:15,5.99178,0.71057,5.72136,-15.92237,21.3843,3.26579,3.32204,-0.754,79.25275,-4.486759,-1.28007,0.439607,96.0084,4.236335,40.526677,3806.136356,,,,80.75525,79.21384,43.173518,0.617779,-2.21244,11.70146,-0.55693,50,5.86189,3.97132,-126.15307,-3.62274,-3.55546,26.33069,-13.36944,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,e1e950f0-be1c-11ee-8441-fd3465a7f038,85.74121,4.26597,,7.67282,,,,3.24285,3.28926,0.90718,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,20:36:14.99,2024-01-28T12:36:14.9946050-08:00,2024-01-28T20:36:14.9946050Z,GroundBall,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,b0c70acc-9b0a-4628-a382-686beadc34c6,54.77954,-127.14675,13.16535,5.98908,-3.1182,-6.68472,-0.70933,4.1055,-1.77773,,3.30179,105.44373,-25.16276,,,,,,,3.34038,9.27327,-23.88536,,,,,,,0.89224,91.59018,-5.78676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
56,2024-01-28,12:37:10.99,3,1,"Royle, Charlie",809937,Right,CAL_MUS,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,Undefined,2,Bottom,0,0,0,FourSeamFastBall,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,87.05174,-1.836776,-1.194505,2074.565235,207.750088,1:00,6.13898,0.75807,5.6013,-17.00639,20.12174,9.9852,3.00604,0.47484,79.89769,-5.051977,0.587798,0.438554,68.4263,-21.750842,-82.48999,,,,,8.99414,5.2606,-56.557357,0.077647,-5.43587,11.07627,-0.66263,50,5.97091,2.22312,-126.42045,-4.56898,-8.83085,24.849,-14.18011,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,03461e40-be1d-11ee-8441-fd3465a7f038,85.94709,2.90021,,7.15406,,,,4.00662,2.90021,-0.29829,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,20:37:10.99,2024-01-28T12:37:10.9908674-08:00,2024-01-28T20:37:10.9908674Z,GroundBall,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,85aca02a-d4b6-4907-98cc-104aac54e452,54.90066,-127.38008,12.4245,6.13678,-4.02137,-7.09006,-0.75507,2.56415,-4.41543,180,4.00596,12.2357,,,,,,,,2.90222,-37.35103,,,,,,,,-0.29328,-92.81406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
57,2024-01-28,12:37:29.30,3,2,"Royle, Charlie",809937,Right,CAL_MUS,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,Undefined,2,Bottom,0,0,1,FourSeamFastBall,Sinker,InPlay,Undefined,FlyBall,HomeRun,0,2,,87.57925,-1.864399,-1.369806,2053.801057,219.363527,1:15,6.08096,0.7858,5.68349,-18.81344,17.95603,13.75241,2.77417,0.65473,80.00104,-5.414168,1.089056,0.436431,100.85983,34.528046,-27.608137,3198.662194,92.97582,72.48927,-58.78287,349.87607,335.90625,-41.294158,5.678852,-7.46626,10.04493,-0.67959,50,5.91236,2.47304,-127.13267,-4.72025,-12.19262,26.60152,-15.77042,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,0e3271a0-be1d-11ee-8441-fd3465a7f038,86.36527,103.44938,,7.57821,,,,3.00321,3.00875,-0.63165,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,20:37:29.30,2024-01-28T12:37:29.3043394-08:00,2024-01-28T20:37:29.3043394Z,FlyBall,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,5142786a-b8d4-488e-aa5b-33a7caa0fa73,54.81843,-128.13692,13.30076,6.07932,-4.12489,-7.88521,-0.78164,2.93334,-6.09631,,3.0301,107.47812,-29.83525,6.15292,0.13176,-0.54472,0.15433,-0.01834,0.00082,2.99555,84.06645,-20.55179,1.64407,-0.28879,0.03508,0.00924,-0.00291,0.0002,-0.62779,-56.53204,2.65378,1.21775,-0.71271,0.23728,-0.05135,0.00611,-0.0003,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
58,2024-01-28,12:38:14.12,4,1,"Royle, Charlie",809937,Right,CAL_MUS,"Shimao, Tate",1000199114,Right,CAL_MUS,Undefined,2,Bottom,0,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.47155,0.554796,-0.863058,2278.617747,48.624295,7:30,6.0826,0.42821,5.74131,-57.6009,-8.46784,-11.25249,1.7992,-1.31318,69.9808,-9.927748,-2.882282,0.504497,,,,,,,,,,,,5.50496,-4.02811,-0.34942,50,6.09335,2.0586,-109.74615,-0.76568,6.72292,19.17704,-37.09335,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,28ef1430-be1d-11ee-8441-fd3465a7f038,74.71295,,,5.49075,,,,,,,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,20:38:14.12,2024-01-28T12:38:14.1235394-08:00,2024-01-28T20:38:14.1235394Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,c8a4aa24-b6b6-4388-aa27-6af294caeacc,54.76317,-110.57533,9.58852,6.09178,0.83818,-18.54667,-0.43215,1.76791,3.36146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
