PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
91,2024-02-09,18:10:19.28,2,1,"Brooks, Steven",1000114564,Right,CAL_MUS,"Brown, Kemet",1000039344,Left,CAL_MUS,Undefined,3,Bottom,1,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.79329,-0.5568,-1.481911,1243.370937,235.779989,1:45,5.55125,2.11486,6.39198,-33.08805,6.09465,7.08067,2.28159,1.34157,76.5377,-6.748154,-0.198064,0.450525,,,,,,,,,,,,-4.12453,3.73729,-2.0114,50,5.49618,2.88595,-121.75928,-2.17137,-6.1579,25.12991,-26.59431,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240209-BaggettStadium-Private-1,8b8217a0-c7b9-11ee-a3cd-abf24b36725c,83.66341,,,7.25559,,,,,,,6271268d-9463-439a-bf36-6001530b62df,2024-02-10,02:10:19.28,2024-02-09T18:10:19.2862574-08:00,2024-02-10T02:10:19.2862574Z,,v3,471251,471251,,"Firestone, Owen",809936,Right,CAL_MUS,13563437-363f-4015-b24e-4cb3027ca4f6,54.10781,-122.60416,12.56495,5.55415,-1.27726,-13.29716,-2.11191,3.09298,-3.07895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
92,2024-02-09,18:10:33.55,2,2,"Brooks, Steven",1000114564,Right,CAL_MUS,"Brown, Kemet",1000039344,Left,CAL_MUS,Undefined,3,Bottom,1,1,0,ChangeUp,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,83.94064,-0.143263,-2.049575,1305.181085,265.499329,2:45,5.51493,2.14097,6.53939,-37.43081,1.85272,5.58949,2.26421,0.72607,75.8765,-7.163318,-1.03356,0.451104,66.35951,20.838743,-168.958814,2407.145288,,,,125.68449,58.91432,-166.878476,1.608222,-3.62189,1.40894,-2.00118,50,5.48928,4.15773,-121.86762,-1.4149,-5.34762,28.02264,-30.09377,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240209-BaggettStadium-Private-1,94027410-c7b9-11ee-a3cd-abf24b36725c,83.55597,14.70456,,8.06413,,,,2.61024,2.28602,-0.7622,6271268d-9463-439a-bf36-6001530b62df,2024-02-10,02:10:33.55,2024-02-09T18:10:33.5527278-08:00,2024-02-10T02:10:33.5527278Z,LineDrive,v3,471251,471251,,"Firestone, Owen",809936,Right,CAL_MUS,d48e1ded-902e-4cef-b129-d6f20fa51cf5,53.96041,-122.77492,14.01132,5.51932,-0.44055,-15.04689,-2.1386,4.33087,-2.67381,347.381238,2.61024,-89.2768,7.32831,-0.15187,0.00898,0.02416,-0.00476,0.00013,1E-05,2.28602,34.62305,-25.96913,2.90272,-0.58711,0.12136,-0.01854,0.00293,-0.00032,-0.7622,-17.42026,-0.14571,0.19714,-0.04413,0.01185,-0.00212,0.00028,-3E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
93,2024-02-09,18:10:53.09,2,3,"Brooks, Steven",1000114564,Right,CAL_MUS,"Brown, Kemet",1000039344,Left,CAL_MUS,Undefined,3,Bottom,1,1,1,FourSeamFastBall,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.72571,-1.152636,-2.012209,2205.920888,226.87358,1:30,5.4937,2.23526,6.32082,-19.70942,14.09398,13.76654,2.78885,1.52841,81.94061,-4.918363,0.478032,0.418458,,,,,,,,,,,,-7.68642,8.02434,-2.09371,50,5.39991,4.03496,-131.62439,-3.21444,-13.31431,31.22972,-18.27439,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240209-BaggettStadium-Private-1,9fa0d960-c7b9-11ee-a3cd-abf24b36725c,90.07466,,,8.78509,,,,,,,6271268d-9463-439a-bf36-6001530b62df,2024-02-10,02:10:53.09,2024-02-09T18:10:53.0986350-08:00,2024-02-10T02:10:53.0986350Z,,v3,471251,471251,,"Firestone, Owen",809936,Right,CAL_MUS,d6c967a5-7a61-472d-9685-4f4bb402d029,54.17568,-132.61142,15.61486,5.49237,-2.63686,-9.1372,-2.22789,4.45577,-6.65715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
94,2024-02-09,18:11:09.48,2,4,"Brooks, Steven",1000114564,Right,CAL_MUS,"Brown, Kemet",1000039344,Left,CAL_MUS,Undefined,3,Bottom,1,2,1,Cutter,Slider,InPlay,Undefined,FlyBall,Out,1,0,,84.92195,-0.253918,-2.368779,2434.352491,166.191409,11:30,5.49011,2.09654,6.17945,-31.05277,7.72012,-1.56669,2.66769,-0.22281,76.97268,-6.06882,-2.651202,0.448163,95.95384,42.268591,20.093858,3435.561077,103.26321,96.60485,37.90356,342.45055,342.45055,19.980862,6.042196,0.06626,4.45315,-1.91667,50,5.4552,5.15724,-123.22045,-1.50071,0.10051,27.49747,-25.41777,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240209-BaggettStadium-Private-1,a96f1290-c7b9-11ee-a3cd-abf24b36725c,84.10439,130.96053,,7.94926,,,,2.34613,2.82591,0.19208,6271268d-9463-439a-bf36-6001530b62df,2024-02-10,02:11:09.48,2024-02-09T18:11:09.4872430-08:00,2024-02-10T02:11:09.4872430Z,FlyBall,v3,471251,471251,,"Firestone, Owen",809936,Right,CAL_MUS,567a8645-f633-40ac-ac5b-d30a5375b289,54.32031,-124.18082,13.74873,5.49211,-0.61298,-12.70888,-2.09673,5.15373,0.05025,182.68362,2.35072,97.70392,-23.93943,6.56891,-1.18281,0.1089,0.00224,-0.00132,8E-05,2.8145,94.8502,-20.28455,1.42212,-0.30302,0.07891,-0.01168,0.00074,-2E-05,0.1944,35.73273,-7.78724,1.80695,-0.22641,-0.0091,0.00808,-0.00108,5E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
95,2024-02-09,18:11:44.85,3,1,"Brooks, Steven",1000114564,Right,CAL_MUS,"Shimao, Tate",1000199114,Right,CAL_MUS,Undefined,3,Bottom,2,0,0,FourSeamFastBall,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.12803,-1.443454,-2.050181,2275.429842,210.665906,1:00,5.49086,2.10093,6.47577,-16.02229,18.66328,10.35949,2.82899,1.0807,80.78755,-4.550253,-0.171528,0.423883,,,,,,,,,,,,-5.99764,10.52705,-1.96056,50,5.38168,4.21479,-129.38101,-3.64839,-10.07694,29.2085,-14.48703,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240209-BaggettStadium-Private-1,be7cc830-c7b9-11ee-a3cd-abf24b36725c,88.9218,,,8.34049,,,,,,,6271268d-9463-439a-bf36-6001530b62df,2024-02-10,02:11:44.85,2024-02-09T18:11:44.8530798-08:00,2024-02-10T02:11:44.8530798Z,,v3,471251,471251,,"Firestone, Owen",809936,Right,CAL_MUS,669074fe-04fd-4b58-8662-505477b21e4c,54.02209,-130.28586,14.60425,5.48776,-3.19959,-7.24352,-2.09596,4.52696,-5.03847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
96,2024-02-09,18:12:00.19,3,2,"Brooks, Steven",1000114564,Right,CAL_MUS,"Shimao, Tate",1000199114,Right,CAL_MUS,Undefined,3,Bottom,2,0,1,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.58742,-1.615192,-3.456418,2186.194892,219.091577,1:15,5.41582,2.09303,6.52814,-19.6047,14.72473,11.00323,2.29722,-0.16483,81.2688,-5.366537,-1.462197,0.421701,,,,,,,,,,,,-6.78744,8.55174,-1.85682,50,5.29475,7.41015,-129.91591,-4.20045,-11.50056,29.40343,-17.68409,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240209-BaggettStadium-Private-1,c7aa0670-c7b9-11ee-a3cd-abf24b36725c,89.38191,,,8.31862,,,,,,,6271268d-9463-439a-bf36-6001530b62df,2024-02-10,02:12:00.19,2024-02-09T18:12:00.1992046-08:00,2024-02-10T02:12:00.1992046Z,,v3,471251,471251,,"Firestone, Owen",809936,Right,CAL_MUS,f2103fb0-f641-419b-9c5b-df10ab1e2a3b,53.97058,-130.81147,14.70171,5.41448,-3.66183,-8.84204,-2.08785,7.76043,-5.75028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
97,2024-02-09,18:12:17.43,3,3,"Brooks, Steven",1000114564,Right,CAL_MUS,"Shimao, Tate",1000199114,Right,CAL_MUS,Undefined,3,Bottom,2,0,2,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.56661,-4.680384,-4.306951,2073.781191,214.054509,1:15,5.38583,1.96282,6.76637,-18.99808,15.14942,9.45855,-0.49336,-1.18971,81.85291,-8.294263,-2.586953,0.420582,,,,,,,,,,,,-6.34914,9.77457,-1.68455,50,5.07119,9.41839,-129.52841,-11.12617,-10.72675,28.4575,-15.66009,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240209-BaggettStadium-Private-1,d1e81870-c7b9-11ee-a3cd-abf24b36725c,89.61969,,,7.7137,,,,,,,6271268d-9463-439a-bf36-6001530b62df,2024-02-10,02:12:17.43,2024-02-09T18:12:17.4353774-08:00,2024-02-10T02:12:17.4353774Z,,v3,471251,471251,,"Firestone, Owen",809936,Right,CAL_MUS,5667300b-56d6-44db-8fae-12e375f0861d,53.73589,-130.3466,14.22875,5.38461,-10.67592,-7.83005,-1.95978,9.7268,-5.36337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
98,2024-02-09,18:12:38.47,3,4,"Brooks, Steven",1000114564,Right,CAL_MUS,"Shimao, Tate",1000199114,Right,CAL_MUS,Undefined,3,Bottom,2,1,2,FourSeamFastBall,Four-Seam,InPlay,Undefined,LineDrive,Single,0,0,,90.73261,-1.423985,-2.851224,2166.105344,211.076396,1:00,5.40637,1.99994,6.41348,-17.1521,16.49076,9.23107,2.66591,0.14559,82.10099,-4.727554,-1.180687,0.417463,98.20089,8.569424,4.225167,1319.341858,109.1397,7.78138,13.72515,164.11206,164.11206,8.942002,1.343743,-5.73764,9.41268,-1.80011,50,5.29657,6.19054,-131.63999,-3.73662,-9.95235,30.94338,-15.84699,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240209-BaggettStadium-Private-1,de71ef30-c7b9-11ee-a3cd-abf24b36725c,90.28933,8.83167,,8.63162,,,,1.59816,2.6437,-0.18644,6271268d-9463-439a-bf36-6001530b62df,2024-02-10,02:12:38.47,2024-02-09T18:12:38.4720750-08:00,2024-02-10T02:12:38.4720750Z,LineDrive,v3,471251,471251,,"Firestone, Owen",809936,Right,CAL_MUS,a3d06638-9e1f-426f-b083-7cd31bb566d5,54.08664,-132.59712,15.47169,5.40457,-3.24645,-7.9235,-1.99636,6.49839,-4.97617,273.414748,1.59816,142.03274,-20.39476,3.50045,-0.79446,0.17444,-0.03831,0.00699,-0.0007,2.6437,21.46123,-19.75085,2.20427,-0.4777,0.11461,-0.02397,0.00427,-0.00044,-0.18644,10.49296,8.21853,-1.74177,0.39199,-0.08752,0.01868,-0.00335,0.00033,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
99,2024-02-09,18:13:18.28,4,1,"Brooks, Steven",1000114564,Right,CAL_MUS,"Stafford, Ryan",701696,Right,CAL_MUS,Undefined,3,Bottom,2,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.80757,-1.593161,-1.938499,1315.532439,215.837793,1:15,5.37222,1.96232,6.51065,-29.43454,11.31111,7.24619,1.45607,0.7865,75.16731,-7.121951,-0.622218,0.459422,,,,,,,,,,,,-4.3591,6.7615,-1.83004,50,5.24807,3.77203,-118.8922,-4.11316,-6.23913,22.80253,-22.49636,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240209-BaggettStadium-Private-1,f631f390-c7b9-11ee-a3cd-abf24b36725c,82.04315,,,6.64027,,,,,,,6271268d-9463-439a-bf36-6001530b62df,2024-02-10,02:13:18.28,2024-02-09T18:13:18.2840000-08:00,2024-02-10T02:13:18.2840000Z,,v3,471251,471251,,"Firestone, Owen",809936,Right,CAL_MUS,36113ea1-3e53-4dfe-a6a7-6303b3c73d29,53.99038,-119.65507,11.40126,5.37309,-3.36053,-11.24818,-1.95972,3.98076,-3.11957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.60347,2.207296,0.906906,1.300391,2.77973,1.62447,-0.80171,-0.35114,6.20731,0.52085,127.27869,-0.0067,4.59628,-0.20584,110.19469,-9.42648,6.24396,11.29578,-12.40466,0.45989,-0.39627,2.7822,High,High,High,,,High,High,High
100,2024-02-09,18:13:48.64,4,2,"Brooks, Steven",1000114564,Right,CAL_MUS,"Stafford, Ryan",701696,Right,CAL_MUS,Undefined,3,Bottom,2,1,0,ChangeUp,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.31058,1.001148,-2.885531,1341.709177,169.889936,11:45,5.44971,2.01285,6.30532,-29.7734,11.44406,-1.78134,3.89221,-0.79627,74.27171,-4.627574,-3.206877,0.462075,,,,,,,,,,,,-0.00689,6.0624,-1.80024,50,5.50919,6.08192,-119.30944,1.24397,-0.00978,26.05103,-23.5619,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240209-BaggettStadium-Private-1,084702a0-c7ba-11ee-a3cd-abf24b36725c,81.5722,,,8.03887,,,,,,,6271268d-9463-439a-bf36-6001530b62df,2024-02-10,02:13:48.64,2024-02-09T18:13:48.6458222-08:00,2024-02-10T02:13:48.6458222Z,,v3,471251,471251,,"Firestone, Owen",809936,Right,CAL_MUS,2c23a9eb-22ac-4a71-8507-0d29dcb8288d,54.19097,-120.22105,13.02552,5.45124,2.06847,-11.78095,-2.01307,6.08226,-0.00489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
101,2024-02-09,18:14:10.58,4,3,"Brooks, Steven",1000114564,Right,CAL_MUS,"Stafford, Ryan",701696,Right,CAL_MUS,Undefined,3,Bottom,2,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.5328,-3.07913,-4.146271,2191.430581,210.599633,1:00,5.44161,2.02565,6.74423,-15.29883,18.95281,10.49115,1.3434,-0.8949,81.12192,-6.058936,-2.239976,0.421223,,,,,,,,,,,,-6.82823,11.32918,-1.75635,50,5.23228,9.00195,-129.64412,-7.33557,-11.49888,29.76855,-13.09548,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240209-BaggettStadium-Private-1,155a2da0-c7ba-11ee-a3cd-abf24b36725c,89.48333,,,8.41088,,,,,,,6271268d-9463-439a-bf36-6001530b62df,2024-02-10,02:14:10.58,2024-02-09T18:14:10.5874286-08:00,2024-02-10T02:14:10.5874286Z,,v3,471251,471251,,"Firestone, Owen",809936,Right,CAL_MUS,8d763634-482f-4373-8758-c8e9ea37efe3,53.7553,-130.50355,14.88428,5.43861,-6.95749,-6.54774,-2.02103,9.33393,-5.74944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
102,2024-02-09,18:14:31.38,4,4,"Brooks, Steven",1000114564,Right,CAL_MUS,"Stafford, Ryan",701696,Right,CAL_MUS,Undefined,3,Bottom,2,2,1,Cutter,Slider,InPlay,Undefined,GroundBall,Error,0,0,,84.38417,-1.132777,-2.447662,2427.821729,167.076586,11:30,5.48422,2.0265,5.78162,-26.25088,13.46564,-2.78288,2.24157,-0.48419,76.80731,-6.03688,-2.945413,0.453583,71.13919,-19.03164,-42.108361,,,,,9.56286,3.73817,-26.977014,0.071559,0.69248,7.60453,-1.82271,50,5.37501,5.34189,-122.37325,-3.24326,1.04174,25.93662,-20.73399,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240209-BaggettStadium-Private-1,21c1d660-c7ba-11ee-a3cd-abf24b36725c,83.09926,2.4428,,7.57686,,,,3.26855,2.4428,0.41051,6271268d-9463-439a-bf36-6001530b62df,2024-02-10,02:14:31.38,2024-02-09T18:14:31.3815918-08:00,2024-02-10T02:14:31.3815918Z,GroundBall,v3,471251,471251,,"Firestone, Owen",809936,Right,CAL_MUS,2160038c-269a-4e92-82b0-bb26f84ca761,54.71822,-123.36921,12.96831,5.48426,-2.44708,-10.367,-2.02707,5.30189,0.52087,,3.26573,73.41881,,,,,,,,2.44411,-34.13699,,,,,,,,0.41305,-66.35845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
103,2024-02-09,18:15:16.26,5,1,"Brooks, Steven",1000114564,Right,CAL_MUS,"Yorke, Joe",1000079666,Right,CAL_MUS,Undefined,3,Bottom,2,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,84.61685,-2.15685,-3.637691,2412.993852,158.459686,11:15,5.47193,2.14028,6.1353,-29.67541,9.66312,-3.26311,1.00052,-1.49836,76.79984,-7.690532,-4.224379,0.451419,,,,,,,,,,,,0.51366,6.11177,-1.86069,50,5.29181,7.91626,-122.4771,-5.53078,0.76933,27.33857,-23.01995,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240209-BaggettStadium-Private-1,3c84e190-c7ba-11ee-a3cd-abf24b36725c,83.4976,,,7.81701,,,,,,,6271268d-9463-439a-bf36-6001530b62df,2024-02-10,02:15:16.26,2024-02-09T18:15:16.2674542-08:00,2024-02-10T02:15:16.2674542Z,,v3,471251,471251,,"Firestone, Owen",809936,Right,CAL_MUS,7b378eff-098d-4921-9dff-bd935685b7dd,54.36161,-123.44683,13.66928,5.47351,-4.71424,-11.50997,-2.141,7.88897,0.38466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
104,2024-02-09,18:15:34.43,5,2,"Brooks, Steven",1000114564,Right,CAL_MUS,"Yorke, Joe",1000079666,Right,CAL_MUS,Undefined,3,Bottom,2,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.18434,-1.668232,-2.556847,2193.638825,218.142285,1:15,5.39126,2.15593,6.3439,-17.97595,16.16938,11.75717,2.35548,0.78024,81.61562,-5.118189,-0.430632,0.420569,,,,,,,,,,,,-6.89992,9.28158,-1.97515,50,5.26126,5.36236,-130.82346,-4.30444,-11.82492,30.4647,-16.26752,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240209-BaggettStadium-Private-1,47594020-c7ba-11ee-a3cd-abf24b36725c,89.62252,,,8.56871,,,,,,,6271268d-9463-439a-bf36-6001530b62df,2024-02-10,02:15:34.43,2024-02-09T18:15:34.4354670-08:00,2024-02-10T02:15:34.4354670Z,,v3,471251,471251,,"Firestone, Owen",809936,Right,CAL_MUS,987d855c-6e6d-4966-9904-504d31def10e,54.15493,-131.78746,15.23235,5.38933,-3.78969,-8.13376,-2.15076,5.73654,-5.91246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
105,2024-02-09,18:15:54.66,5,3,"Brooks, Steven",1000114564,Right,CAL_MUS,"Yorke, Joe",1000079666,Right,CAL_MUS,Undefined,3,Bottom,2,1,1,ChangeUp,Changeup,BallinDirt,Undefined,Undefined,Undefined,0,1,,84.25075,-2.149145,-4.136599,1415.580165,249.414874,2:15,5.28164,2.0446,6.73449,-33.2647,5.25551,10.55044,0.53963,-0.86282,76.9882,-8.381945,-2.216237,0.4467,,,,,,,,,,,,-6.8004,3.82878,-1.77515,50,5.12711,8.45589,-122.12874,-5.53501,-10.19587,25.69418,-26.43356,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240209-BaggettStadium-Private-1,536beb10-c7ba-11ee-a3cd-abf24b36725c,84.37979,,,7.26254,,,,,,,6271268d-9463-439a-bf36-6001530b62df,2024-02-10,02:15:54.66,2024-02-09T18:15:54.6665326-08:00,2024-02-10T02:15:54.6665326Z,,v3,471251,471251,,"Firestone, Owen",809936,Right,CAL_MUS,8d0b206b-261a-41fd-bd89-0c3ad89c6267,53.7655,-122.91839,12.84709,5.28473,-4.72263,-13.21678,-2.03985,8.76924,-5.09793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
106,2024-02-09,18:16:32.88,5,4,"Brooks, Steven",1000114564,Right,CAL_MUS,"Yorke, Joe",1000079666,Right,CAL_MUS,Undefined,3,Bottom,2,2,1,Cutter,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,81.97653,-0.441361,-2.318372,2397.081389,160.392536,11:15,5.50335,2.07533,6.21454,-29.66521,11.4539,-3.61866,2.62359,-0.36697,75.0978,-5.996037,-2.970964,0.461523,56.10034,46.164595,-136.315963,4643.544775,,,,,48.3597,,,1.23358,6.44776,-1.89967,50,5.45533,4.95168,-119.07456,-1.77457,1.76743,23.30623,-22.93587,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240209-BaggettStadium-Private-1,6a32e970-c7ba-11ee-a3cd-abf24b36725c,81.6697,37.14755,,6.87874,,,,2.78273,2.62994,0.37112,6271268d-9463-439a-bf36-6001530b62df,2024-02-10,02:16:32.88,2024-02-09T18:16:32.8883566-08:00,2024-02-10T02:16:32.8883566Z,,v3,471251,471251,,"Firestone, Owen",809936,Right,CAL_MUS,57b32bc3-33af-4918-916a-00d57cfe8572,54.28644,-119.9106,11.65312,5.50423,-0.95182,-11.46793,-2.07615,4.88828,0.88372,25.593307,2.78273,-41.2103,-0.48177,0.80843,0.1738,-0.72084,0.82836,-0.48093,0.11545,2.62994,59.35149,-26.44084,2.845,-0.10716,-0.83151,0.98589,-0.57133,0.13679,0.37112,-39.35945,4.83233,-0.07831,0.11009,-0.27986,0.33498,-0.19669,0.04753,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
107,2024-02-09,18:16:53.80,5,5,"Brooks, Steven",1000114564,Right,CAL_MUS,"Yorke, Joe",1000079666,Right,CAL_MUS,Undefined,3,Bottom,2,2,2,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.67751,-2.715205,-4.343768,2150.60532,215.275885,1:15,5.43282,2.00171,6.86782,-17.34816,16.63501,10.91851,1.5033,-1.05526,81.24751,-6.073924,-2.355593,0.419569,,,,,,,,,,,,-7.10674,10.01414,-1.72831,50,5.25295,9.45116,-129.87015,-6.58256,-12.00928,29.87943,-15.2517,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240209-BaggettStadium-Private-1,76a6c730-c7ba-11ee-a3cd-abf24b36725c,89.83612,,,8.43,,,,,,,6271268d-9463-439a-bf36-6001530b62df,2024-02-10,02:16:53.80,2024-02-09T18:16:53.8064238-08:00,2024-02-10T02:16:53.8064238Z,,v3,471251,471251,,"Firestone, Owen",809936,Right,CAL_MUS,683c199c-b869-4cdb-947a-1797b53f5515,53.63074,-130.70281,14.93972,5.43047,-6.15754,-7.62585,-1.99635,9.78583,-6.00464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
108,2024-02-09,18:17:16.10,5,6,"Brooks, Steven",1000114564,Right,CAL_MUS,"Yorke, Joe",1000079666,Right,CAL_MUS,Undefined,3,Bottom,2,3,2,FourSeamFastBall,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,89.99313,-1.876323,-3.725907,2143.878132,218.013377,1:15,5.50043,1.96503,6.41925,-16.91745,17.53048,12.70701,2.36145,-0.40614,80.97218,-5.152434,-1.428837,0.422428,105.97098,0.252572,16.45531,1942.46515,,,,53.80447,52.98496,17.086482,0.342211,-7.91709,10.15985,-1.70446,50,5.3585,7.99122,-130.37089,-4.71795,-13.38853,31.86342,-14.99281,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240209-BaggettStadium-Private-1,83efa830-c7ba-11ee-a3cd-abf24b36725c,89.22806,2.58263,,9.02095,,,,3.03125,2.57806,0.39616,6271268d-9463-439a-bf36-6001530b62df,2024-02-10,02:17:16.10,2024-02-09T18:17:16.1061742-08:00,2024-02-10T02:17:16.1061742Z,GroundBall,v3,471251,471251,,"Firestone, Owen",809936,Right,CAL_MUS,d1e3713a-eb8b-485b-9322-5b1d25b46b26,54.08083,-131.36449,15.93171,5.49833,-4.25043,-7.49641,-1.96015,8.40871,-6.69427,311.074854,3.03636,148.85744,-21.79383,,,,,,,2.58435,0.43995,-23.40536,,,,,,,0.39322,44.14125,2.6688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
