PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
42,2024-01-31,15:10:47.86,2,1,"Bueno, Reece",1000108892,Right,CAL_MUS,"Garza, Alejandro",1000279234,Right,CAL_MUS,Undefined,2,Bottom,0,0,0,FourSeamFastBall,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,89.22687,-3.780123,-1.179854,2349.274437,202.887536,12:45,5.47541,0.9044,5.74178,-16.2006,19.14225,7.60394,0.5997,0.43931,81.85634,-6.837829,0.181309,0.42788,62.49288,17.301488,117.143182,5563.793811,,,,,40.30204,,,-4.24551,11.17449,-0.81116,50,5.15075,2.34904,-129.36649,-9.03837,-7.2043,26.65153,-13.21187,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240131-BaggettStadium-Private-2,f862a480-c08d-11ee-9526-557c14cae3da,88.09112,10.2968,,7.37053,,,,1.86196,0.65439,-0.38159,1ec6e49e-5ede-4285-a687-6aac2fa06801,2024-01-31,23:10:47.86,2024-01-31T15:10:47.8637842-08:00,2024-01-31T23:10:47.8637842Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,76bf1ed5-4222-49ba-a707-75b0d0a5b290,54.76018,-130.34348,13.32577,5.4732,-8.55406,-6.60594,-0.90212,2.61313,-3.60215,,1.86681,-40.05555,-3.33061,,,,,,,0.65642,27.20363,-15.40374,,,,,,,-0.37591,77.71695,-8.28008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
43,2024-01-31,15:11:10.96,2,2,"Bueno, Reece",1000108892,Right,CAL_MUS,"Garza, Alejandro",1000279234,Right,CAL_MUS,Undefined,2,Bottom,0,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,82.67562,-2.429053,-3.112395,2744.34124,49.665873,7:45,5.6623,0.71959,5.31553,-47.41648,-5.42768,-7.90811,-0.57365,-2.8635,76.54925,-10.937296,-4.518097,0.466378,,,,,,,,,,,,3.14229,-1.79421,-0.43111,50,5.40667,6.82964,-119.80938,-6.79675,4.5526,23.84641,-34.77352,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240131-BaggettStadium-Private-2,06151cc0-c08e-11ee-9526-557c14cae3da,80.81947,,,6.12637,,,,,,,1ec6e49e-5ede-4285-a687-6aac2fa06801,2024-01-31,23:11:10.96,2024-01-31T15:11:10.9652754-08:00,2024-01-31T23:11:10.9652754Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,2aa6e6af-8995-4a05-9690-89038cb40244,55.18853,-120.83767,11.92321,5.66743,-5.29727,-17.38676,-0.72138,6.63333,2.2763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
44,2024-01-31,15:11:44.31,2,3,"Bueno, Reece",1000108892,Right,CAL_MUS,"Garza, Alejandro",1000279234,Right,CAL_MUS,Undefined,2,Bottom,0,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.88185,-2.819688,-2.523583,2688.186613,62.876922,8:00,5.69774,0.6337,5.4994,-44.26467,-3.19331,-8.46162,-0.63311,-2.43343,77.43213,-10.775305,-4.034058,0.461255,24.6228,27.691644,152.127923,996.621003,,,,36.92259,33.20379,151.103812,1.120148,3.70366,-0.67114,-0.40685,50,5.42016,5.62796,-120.28238,-7.47938,5.46467,21.77195,-33.16429,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240131-BaggettStadium-Private-2,1a238ad0-c08e-11ee-9526-557c14cae3da,81.71715,5.66201,,5.44973,,,,-1.46679,1.33046,2.31726,1ec6e49e-5ede-4285-a687-6aac2fa06801,2024-01-31,23:11:44.31,2024-01-31T15:11:44.3157778-08:00,2024-01-31T23:11:44.3157778Z,GroundBall,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,cbcc921c-1ee5-48c8-a766-2ee4041529ae,55.0054,-121.185,10.88598,5.70174,-6.10445,-16.58215,-0.63548,5.4014,2.73234,264.245318,-1.46678,-28.26787,0.6965,-0.12443,0.23839,-0.27853,0.14452,-0.02951,-0.00011,1.33046,16.78241,-16.42779,0.41173,-0.15808,0.22313,-0.20268,0.09093,-0.01686,2.31726,14.94966,-1.07668,0.23036,-0.27492,0.21469,-0.07217,-0.00594,0.00756,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
45,2024-01-31,15:12:16.08,2,4,"Bueno, Reece",1000108892,Right,CAL_MUS,"Garza, Alejandro",1000279234,Right,CAL_MUS,Undefined,2,Bottom,0,2,1,FourSeamFastBall,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,90.67975,-2.142003,-2.317016,2531.281937,237.571291,2:00,5.5937,0.81149,5.82723,-20.80056,13.19737,19.11155,1.86648,0.24895,83.22468,-6.029783,1.108883,0.41966,,,,,,,,,,,,-10.47103,7.65079,-0.63385,50,5.40619,4.52074,-131.64891,-5.61436,-18.42415,27.26965,-18.7122,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240131-BaggettStadium-Private-2,2cf02a10-c08e-11ee-9526-557c14cae3da,89.81659,,,7.45506,,,,,,,1ec6e49e-5ede-4285-a687-6aac2fa06801,2024-01-31,23:12:16.08,2024-01-31T15:12:16.0843026-08:00,2024-01-31T23:12:16.0843026Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,303a58bf-bc2a-406f-811f-b53264288f71,54.67552,-132.61385,13.63483,5.59315,-4.95222,-9.3561,-0.80535,5.17268,-9.21207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
46,2024-01-31,15:12:49.45,2,5,"Bueno, Reece",1000108892,Right,CAL_MUS,"Garza, Alejandro",1000279234,Right,CAL_MUS,Undefined,2,Bottom,0,2,2,Slider,Slider,InPlay,Undefined,GroundBall,Out,1,1,,83.89502,-0.817977,-0.726963,2724.557975,32.320555,7:00,5.73382,0.6826,5.11186,-46.25569,-5.41583,-4.22,1.10843,-0.35399,77.34481,-9.154207,-1.475589,0.459953,87.47432,1.485599,22.087202,3058.806588,,,,56.24308,52.38883,23.540318,0.451107,1.92059,-2.19047,-0.61062,50,5.62008,1.72396,-121.81149,-3.49484,2.88359,24.09136,-35.46281,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240131-BaggettStadium-Private-2,40d60180-c08e-11ee-9526-557c14cae3da,81.94845,1.54077,,6.55021,,,,2.75932,1.34918,0.24991,1ec6e49e-5ede-4285-a687-6aac2fa06801,2024-01-31,23:12:49.45,2024-01-31T15:12:49.4584594-08:00,2024-01-31T23:12:49.4584594Z,GroundBall,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,7cd192d4-2212-4815-bde5-e31a6869b079,55.39147,-122.87316,12.04568,5.73966,-1.93204,-17.7314,-0.68379,1.59689,1.44179,260.593529,2.78031,118.21442,-22.43238,,,,,,,1.35359,3.19524,-13.75565,,,,,,,0.24238,48.45226,1.8208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
47,2024-01-31,15:13:23.44,3,1,"Bueno, Reece",1000108892,Right,CAL_MUS,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,Undefined,2,Bottom,1,0,0,FourSeamFastBall,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.58634,-1.784273,-1.822608,2510.48489,207.797939,1:00,5.59608,0.6898,5.64329,-16.0732,18.55001,9.15623,2.59081,-0.24798,82.20832,-4.847238,-0.187656,0.423502,,,,,,,,,,,,-5.17579,10.27859,-0.54091,50,5.43447,3.77009,-131.34381,-4.57687,-8.98004,29.58099,-14.34053,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240131-BaggettStadium-Private-2,5517b490-c08e-11ee-9526-557c14cae3da,89.0019,,,8.37801,,,,,,,1ec6e49e-5ede-4285-a687-6aac2fa06801,2024-01-31,23:13:23.44,2024-01-31T15:13:23.4406674-08:00,2024-01-31T23:13:23.4406674Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,0111edf0-7091-48e9-8c3f-8beb10039d49,54.85536,-132.43281,14.7905,5.59324,-4.04893,-7.17027,-0.68579,4.10068,-4.49002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
48,2024-01-31,15:13:38.07,3,2,"Bueno, Reece",1000108892,Right,CAL_MUS,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,Undefined,2,Bottom,1,0,1,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.76042,-3.306791,-3.476557,2481.521782,193.54595,12:30,5.67758,0.59422,5.88724,-19.42096,14.76713,3.28666,0.97943,-2.36417,82.96153,-6.946683,-2.888227,0.420832,,,,,,,,,,,,-2.66957,8.84146,-0.31536,50,5.39893,7.83991,-131.37668,-8.21905,-4.6554,28.40517,-16.75552,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240131-BaggettStadium-Private-2,5dd40890-c08e-11ee-9526-557c14cae3da,89.56646,,,7.79889,,,,,,,1ec6e49e-5ede-4285-a687-6aac2fa06801,2024-01-31,23:13:38.07,2024-01-31T15:13:38.0720402-08:00,2024-01-31T23:13:38.0720402Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,e9f52c3e-6e3d-47db-bd56-5e94c54ea053,54.61196,-132.37008,14.20259,5.67613,-7.63306,-8.37776,-0.59239,8.00272,-2.3277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
49,2024-01-31,15:13:57.71,3,3,"Bueno, Reece",1000108892,Right,CAL_MUS,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,Undefined,2,Bottom,1,1,1,FourSeamFastBall,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,89.12344,-1.48761,-1.7007,2427.430405,235.116368,1:45,5.61805,0.80183,5.75573,-23.57198,11.55997,15.08316,2.268,0.47514,82.09025,-5.866028,1.000418,0.426602,,,,,,,,,,,,-8.22843,6.60032,-0.67045,50,5.48017,3.22323,-129.50803,-4.15943,-14.05751,25.55059,-20.89803,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240131-BaggettStadium-Private-2,697c58f0-c08e-11ee-9526-557c14cae3da,88.35512,,,7.03319,,,,,,,1ec6e49e-5ede-4285-a687-6aac2fa06801,2024-01-31,23:13:57.71,2024-01-31T15:13:57.7171730-08:00,2024-01-31T23:13:57.7171730Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,61712f7e-e734-4c3f-afff-7230d65c3660,54.74739,-130.44127,12.7753,5.61815,-3.39612,-10.44902,-0.79756,3.73669,-7.02876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
50,2024-01-31,15:14:18.29,3,4,"Bueno, Reece",1000108892,Right,CAL_MUS,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,Undefined,2,Bottom,1,1,2,Curveball,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,84.83539,-2.473099,-2.552434,2905.477767,19.354762,6:45,5.78557,0.53426,5.14422,-49.94396,-9.98249,-3.91996,-0.70876,-2.19726,78.82515,-11.386488,-3.248519,0.45498,,,,,,,,,,,,1.28567,-4.15185,-0.2919,50,5.51413,5.64673,-123.02826,-7.22209,1.97106,24.34106,-38.53929,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240131-BaggettStadium-Private-2,75d079b0-c08e-11ee-9526-557c14cae3da,82.84418,,,6.01024,,,,,,,1ec6e49e-5ede-4285-a687-6aac2fa06801,2024-01-31,23:14:18.29,2024-01-31T15:14:18.2938386-08:00,2024-01-31T23:14:18.2938386Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,f9099e85-21b2-488d-ac0e-22b0f618645d,55.36095,-124.08438,12.17053,5.79121,-5.54992,-19.26965,-0.53505,5.5612,0.98553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
51,2024-01-31,15:14:47.52,4,1,"Bueno, Reece",1000108892,Right,CAL_MUS,"Firestone, Owen",809936,Right,CAL_MUS,Undefined,2,Bottom,2,0,0,FourSeamFastBall,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,91.48235,-1.68581,-1.380639,2474.405359,203.144672,12:45,5.64896,0.68906,5.9123,-15.9921,17.16221,6.91225,2.75069,-0.01661,84.10264,-4.716087,-0.139763,0.414421,,,,,,,,,,,,-3.90339,9.54402,-0.58225,50,5.50448,2.90736,-132.91892,-4.39514,-7.02829,26.76797,-14.98943,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240131-BaggettStadium-Private-2,87360ee0-c08e-11ee-9526-557c14cae3da,90.95212,,,7.37971,,,,,,,1ec6e49e-5ede-4285-a687-6aac2fa06801,2024-01-31,23:14:47.52,2024-01-31T15:14:47.5213586-08:00,2024-01-31T23:14:47.5213586Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,639962c2-ee7e-4eb6-a125-d3c37985ab6e,54.58838,-133.83976,13.38398,5.64681,-3.87949,-7.49471,-0.68642,3.14914,-3.51415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
52,2024-01-31,15:15:01.93,4,2,"Bueno, Reece",1000108892,Right,CAL_MUS,"Firestone, Owen",809936,Right,CAL_MUS,Undefined,2,Bottom,2,0,1,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.63057,-3.472083,-3.316102,2530.464262,190.821969,12:15,5.7054,0.54284,5.78861,-19.35749,14.92895,2.64551,0.85277,-2.32517,83.16731,-7.084888,-2.843287,0.421437,,,,,,,,,,,,-2.25756,8.90292,-0.27098,50,5.40698,7.48956,-131.22622,-8.60093,-3.94337,27.3196,-16.6229,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240131-BaggettStadium-Private-2,8fbef6d0-c08e-11ee-9526-557c14cae3da,89.43795,,,7.46325,,,,,,,1ec6e49e-5ede-4285-a687-6aac2fa06801,2024-01-31,23:15:01.93,2024-01-31T15:15:01.9393298-08:00,2024-01-31T23:15:01.9393298Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,d0306d73-7a6f-4f50-9f0d-50b15be05ecb,54.71144,-132.20345,13.6598,5.704,-8.00633,-8.31145,-0.54141,7.63061,-1.97169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
53,2024-01-31,15:15:19.53,4,3,"Bueno, Reece",1000108892,Right,CAL_MUS,"Firestone, Owen",809936,Right,CAL_MUS,Undefined,2,Bottom,2,1,1,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.41938,-0.732704,-1.141345,2516.85404,223.570984,1:30,5.7429,0.69686,5.71542,-18.70509,16.30489,14.50036,3.50139,0.84181,82.00913,-4.253962,1.452605,0.425861,,,,,,,,,,,,-7.69685,8.82052,-0.61056,50,5.6701,1.96643,-129.92989,-2.25504,-13.209,26.22389,-17.03665,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240131-BaggettStadium-Private-2,9a413dc0-c08e-11ee-9526-557c14cae3da,88.50886,,,7.41025,,,,,,,1ec6e49e-5ede-4285-a687-6aac2fa06801,2024-01-31,23:15:19.53,2024-01-31T15:15:19.5388178-08:00,2024-01-31T23:15:19.5388178Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,acb60bf2-b562-4e67-bfe5-49a7ca1093da,54.78574,-130.89224,13.11194,5.74138,-1.62984,-8.51832,-0.69162,2.45116,-6.6045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
54,2024-01-31,15:15:35.44,4,4,"Bueno, Reece",1000108892,Right,CAL_MUS,"Firestone, Owen",809936,Right,CAL_MUS,Undefined,2,Bottom,2,2,1,FourSeamFastBall,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,89.19297,-1.848817,-1.493093,2555.819311,225.308077,1:30,5.69168,0.6906,6.04181,-20.36202,14.40808,13.49501,2.28186,0.43242,81.9831,-5.676228,0.936479,0.424399,80.24414,-45.924656,-70.052624,,,,,4.78108,4.78108,-33.574976,0.028949,-7.44347,8.26024,-0.5818,50,5.53643,2.84317,-129.62207,-4.81477,-12.70896,26.19463,-18.07054,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240131-BaggettStadium-Private-2,a3c68710-c08e-11ee-9526-557c14cae3da,88.81367,2.45442,,7.20987,,,,3.17267,2.45442,-0.41019,1ec6e49e-5ede-4285-a687-6aac2fa06801,2024-01-31,23:15:35.44,2024-01-31T15:15:35.4489106-08:00,2024-01-31T23:15:35.4489106Z,GroundBall,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,f6b7a208-a76e-4e06-8c33-3bbc0dde240e,54.46102,-130.52047,13.09731,5.69094,-4.19501,-9.03527,-0.68679,3.27905,-6.35448,,3.17232,28.00579,,,,,,,,2.4555,-84.78393,,,,,,,,-0.40921,-77.16571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
55,2024-01-31,15:16:11.61,4,5,"Bueno, Reece",1000108892,Right,CAL_MUS,"Firestone, Owen",809936,Right,CAL_MUS,Undefined,2,Bottom,2,2,2,Slider,Slider,InPlay,Undefined,FlyBall,Out,1,0,,84.3067,-0.735593,-0.064572,2767.424569,71.423447,8:30,5.68197,0.7566,5.18044,-42.19711,-1.98843,-9.49914,1.47336,-0.09575,77.82652,-8.366406,-1.750967,0.456385,76.007,32.759373,4.571094,4274.52992,109.32656,59.02871,12.15158,230.8819,227.75979,8.69219,4.545751,4.76898,-0.49713,-0.74291,50,5.581,0.5391,-122.46333,-3.15647,7.26122,23.59216,-32.93099,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240131-BaggettStadium-Private-2,b961d6b0-c08e-11ee-9526-557c14cae3da,82.58915,64.98794,,6.48018,,,,3.09798,1.71297,0.04719,1ec6e49e-5ede-4285-a687-6aac2fa06801,2024-01-31,23:16:11.61,2024-01-31T15:16:11.6196114-08:00,2024-01-31T23:16:11.6196114Z,FlyBall,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,8ea88811-19f2-4148-8953-f9cf10e0673a,55.32272,-123.48447,11.79608,5.68678,-1.73111,-16.4655,-0.75945,0.22481,3.63061,190.839623,3.09824,93.44705,-19.98425,4.51012,-0.97781,0.21333,-0.04271,0.0058,-0.00034,1.7138,60.29496,-15.3236,0.28652,0.26447,-0.16692,0.0513,-0.0077,0.00045,0.04709,7.47283,0.9901,-0.54514,0.14001,-0.01665,-0.00099,0.0005,-4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
56,2024-01-31,15:18:15.18,1,1,"Sagouspe, Tanner",701693,Right,CAL_MUS,"Brown, Kemet",1000039344,Left,CAL_MUS,Undefined,3,Top,0,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,77.93631,-0.453253,-2.00172,2348.429135,10.409792,6:15,6.15854,1.20726,4.92516,-53.87216,-5.85146,-1.36457,1.24043,-0.79962,71.56473,-10.132057,-2.242832,0.498753,,,,,,,,,,,,0.07748,-2.30154,-1.01093,50,6.06929,4.00482,-112.97903,-2.8555,0.09941,21.95996,-35.12749,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240131-BaggettStadium-Private-2,032cfb80-c08f-11ee-9526-557c14cae3da,75.57334,,,6.37158,,,,,,,1ec6e49e-5ede-4285-a687-6aac2fa06801,2024-01-31,23:18:15.18,2024-01-31T15:18:15.1867154-08:00,2024-01-31T23:18:15.1867154Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,16b2c4df-8a19-4ac1-a3c8-b3c794dbe73e,55.57648,-114.05779,10.97998,6.16718,-1.12989,-17.56374,-1.20754,3.99994,0.0497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
57,2024-01-31,15:18:29.78,1,2,"Sagouspe, Tanner",701693,Right,CAL_MUS,"Brown, Kemet",1000039344,Left,CAL_MUS,Undefined,3,Top,0,1,0,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.79888,-3.775844,-1.987603,2147.026424,211.684923,1:00,6.25045,1.0665,5.23381,-16.64107,20.61159,11.81564,1.30712,0.18205,79.59867,-6.943257,0.106547,0.439289,,,,,,,,,,,,-6.58268,11.99469,-0.89274,50,5.89065,3.9071,-128.23906,-8.97828,-10.72713,31.81258,-12.62747,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240131-BaggettStadium-Private-2,0ba8eb20-c08f-11ee-9526-557c14cae3da,85.80331,,,9.20021,,,,,,,1ec6e49e-5ede-4285-a687-6aac2fa06801,2024-01-31,23:18:29.78,2024-01-31T15:18:29.7880850-08:00,2024-01-31T23:18:29.7880850Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,80d6aa2d-e082-4ede-b59c-69dab5cee519,55.26343,-129.53819,15.90629,6.24677,-8.46262,-6.31374,-1.06124,4.34516,-5.36357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
58,2024-01-31,15:18:44.28,1,3,"Sagouspe, Tanner",701693,Right,CAL_MUS,"Brown, Kemet",1000039344,Left,CAL_MUS,Undefined,3,Top,0,1,1,Curveball,Curveball,InPlay,Undefined,GroundBall,Out,1,0,,78.39482,1.050295,-1.138018,2360.487497,350.492581,5:45,6.23116,1.04079,4.69619,-61.94708,-13.73481,2.58394,2.06634,0.17557,71.32196,-10.049141,-0.683023,0.499747,68.72574,3.116823,33.91558,2679.299155,,,,60.00479,56.01914,35.242554,0.596843,-1.64665,-6.71461,-0.92784,50,6.28113,2.14761,-113.58263,-0.26635,-2.11655,23.92229,-40.80482,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240131-BaggettStadium-Private-2,14631c40-c08f-11ee-9526-557c14cae3da,75.42304,2.90421,,7.07285,,,,3.07032,2.44838,-0.0585,1ec6e49e-5ede-4285-a687-6aac2fa06801,2024-01-31,23:18:44.28,2024-01-31T15:18:44.2800402-08:00,2024-01-31T23:18:44.2800402Z,GroundBall,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,8e4d9875-ced9-41d8-8f9a-4650404cb8f8,55.80719,-114.7992,11.96115,6.24191,1.80879,-20.40241,-1.03979,2.25525,-1.05828,268.823336,3.07032,83.52421,-12.22081,2.31656,-0.45221,0.02715,0.09199,-0.11396,0.04999,2.44838,5.48057,-16.63894,1.03164,-0.10124,0.01617,-0.00057,0.00122,-0.00038,-0.0585,56.15891,4.0454,-1.54205,0.46767,-0.09852,0.00169,0.02193,-0.01132,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
59,2024-01-31,15:19:19.50,2,1,"Sagouspe, Tanner",701693,Right,CAL_MUS,"Knowles, Dylan",814845,Left,CAL_MUS,Undefined,3,Top,1,0,0,FourSeamFastBall,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.2479,-4.581476,-2.071272,2152.275185,197.113002,12:30,6.32142,1.08842,5.19279,-15.14111,22.38308,6.46382,0.73777,-0.32225,79.82283,-7.457283,-0.927007,0.440887,,,,,,,,,,,,-3.87225,12.99812,-0.90132,50,5.88459,4.3132,-127.41568,-10.66696,-6.28982,29.09773,-11.06082,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240131-BaggettStadium-Private-2,2952c290-c08f-11ee-9526-557c14cae3da,85.49231,,,8.42506,,,,,,,1ec6e49e-5ede-4285-a687-6aac2fa06801,2024-01-31,23:19:19.50,2024-01-31T15:19:19.5090706-08:00,2024-01-31T23:19:19.5090706Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,7bada02d-3823-4d37-a08c-fd6b851e5e23,55.30516,-128.62151,14.54887,6.31714,-10.20859,-5.53041,-1.08546,4.57385,-3.14491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
