PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
57,2024-02-03,09:45:01.33,3,1,"Baum, Ryan",809938,Right,CAL_MUS,"Shimao, Tate",1000199114,Right,CAL_MUS,Undefined,3,Top,2,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,73.61196,2.380853,-0.87358,1909.39507,52.177299,7:45,6.12699,1.32151,5.0038,-64.87063,-11.01186,-16.49997,2.97022,-0.87822,67.24396,-9.321023,-3.789322,0.528201,,,,,,,,,,,,7.85721,-5.59134,-1.22368,50,6.30332,2.27713,-106.70293,2.19256,8.95722,20.27812,-38.54818,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240203-BaggettStadium-Private-1,f48d7c10-c2bb-11ee-8907-d1ceeabffb50,71.35996,,,6.368,,,,,,,6112003c-73fe-419b-a7d6-a163c8dda902,2024-02-03,17:45:01.33,2024-02-03T09:45:01.3325094-08:00,2024-02-03T17:45:01.3325094Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,25d60c45-402a-4b55-9e2f-ef536770930f,55.49974,-107.74304,10.13906,6.14015,4.16979,-19.27409,-1.3287,1.81769,4.47861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
58,2024-02-03,09:45:14.43,3,2,"Baum, Ryan",809938,Right,CAL_MUS,"Shimao, Tate",1000199114,Right,CAL_MUS,Undefined,3,Top,2,0,1,Curveball,Curveball,InPlay,Undefined,GroundBall,Error,0,0,,73.21116,1.272819,-0.700801,1948.019451,45.441369,7:30,6.12342,1.12917,5.50084,-66.99716,-13.57572,-15.59682,1.73112,-0.82608,67.15068,-10.879976,-3.488855,0.526053,42.21428,-41.192257,-37.636703,,,,,6.13453,4.23249,-8.186081,0.053855,7.73941,-6.9102,-1.05677,50,6.18869,1.85408,-106.30296,0.23771,8.7344,20.55778,-39.97265,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240203-BaggettStadium-Private-1,fc5c3bc0-c2bb-11ee-8907-d1ceeabffb50,71.65146,2.2158,,6.06048,,,,4.06711,2.2158,0.67255,6112003c-73fe-419b-a7d6-a163c8dda902,2024-02-03,17:45:14.43,2024-02-03T09:45:14.4358182-08:00,2024-02-03T17:45:14.4358182Z,GroundBall,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,bf3f513f-4fa6-41d9-bb38-0bd58b6f458a,55.00469,-107.26644,10.27889,6.13366,2.11111,-19.98633,-1.13407,1.44473,4.3672,,4.06423,37.22788,,,,,,,,2.21899,-41.14372,,,,,,,,0.67477,-28.70733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
59,2024-02-03,09:46:13.68,4,1,"Baum, Ryan",809938,Right,CAL_MUS,"Yorke, Joe",1000079666,Right,CAL_MUS,Undefined,3,Top,2,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,72.9464,1.52159,-0.519707,1934.243435,40.320907,7:15,6.17586,1.28023,5.24519,-66.83448,-12.42485,-12.11812,2.03671,-0.21805,66.71108,-10.567307,-2.675088,0.530896,,,,,,,,,,,,5.89737,-6.16646,-1.22308,50,6.26574,1.41389,-105.82434,0.59994,6.59332,20.43367,-39.06825,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240203-BaggettStadium-Private-1,1fb26810-c2bc-11ee-8907-d1ceeabffb50,70.99779,,,6.23531,,,,,,,6112003c-73fe-419b-a7d6-a163c8dda902,2024-02-03,17:46:13.68,2024-02-03T09:46:13.6800000-08:00,2024-02-03T17:46:13.6800000Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,7ee98456-4aca-4ec2-928f-e76f91f0ace2,55.2587,-106.83492,10.21684,6.1883,2.53213,-19.53413,-1.28494,1.08781,3.29666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.48721,1.953388,0.662323,1.291064,0.71896,1.90534,0.25082,-0.05932,5.38634,-0.04857,127.28485,4.88945,9.21229,0.22661,111.47861,-10.0687,5.43426,15.11068,-12.01962,-0.18341,3.23864,3.10521,High,High,High,,,High,High,High
60,2024-02-03,09:46:42.79,4,2,"Baum, Ryan",809938,Right,CAL_MUS,"Yorke, Joe",1000079666,Right,CAL_MUS,Undefined,3,Top,2,0,1,Curveball,Curveball,InPlay,Undefined,LineDrive,Single,0,1,,72.8902,1.873301,-0.619058,1870.642194,55.857505,7:45,6.18188,1.31177,5.21059,-62.1607,-7.70201,-14.04705,2.76421,-0.441,66.6226,-9.394762,-3.112111,0.531135,79.63564,17.279862,2.554712,2073.409617,109.99956,24.92143,-0.19662,238.9593,238.9593,-3.328657,2.793152,6.92036,-4.08555,-1.24313,50,6.30756,1.65425,-105.73177,1.44454,7.74282,19.98399,-36.74516,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240203-BaggettStadium-Private-1,31097e50-c2bc-11ee-8907-d1ceeabffb50,70.96582,25.568,,6.2676,,,,3.47931,3.12815,0.34456,6112003c-73fe-419b-a7d6-a163c8dda902,2024-02-03,17:46:42.79,2024-02-03T09:46:42.7901734-08:00,2024-02-03T17:46:42.7901734Z,LineDrive,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,c9ac3626-1e90-4b1d-bd52-b7fb765d94a9,55.29353,-106.72759,9.992,6.18996,3.27559,-18.37258,-1.31595,1.26842,3.87141,139.501851,3.47932,111.41586,-15.1564,2.91909,-0.43786,-0.01115,0.03507,-0.01044,0.00115,3.12815,34.69308,-13.7998,0.31268,-0.10489,0.13793,-0.07119,0.0188,-0.00199,0.3445,4.97445,-6.68575,1.92844,-0.41849,0.0367,0.01108,-0.00442,0.0005,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
61,2024-02-03,09:47:28.28,5,1,"Baum, Ryan",809938,Right,CAL_MUS,"Casillas, Aaron",802003,Right,CAL_MUS,Undefined,3,Top,2,0,0,ChangeUp,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,80.93442,-1.642085,-3.057662,1469.578369,220.238088,1:15,6.02496,1.503,6.32128,-26.45915,15.62934,12.06859,2.30508,-0.31011,74.08109,-6.632492,-0.876614,0.466931,95.68435,26.450074,0.410506,2901.939065,109.92059,53.92481,4.17891,365.0362,362.82445,6.055304,5.164684,-7.21044,9.0202,-1.28514,50,5.89207,5.85128,-117.47409,-4.08457,-10.05362,22.71362,-19.59705,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240203-BaggettStadium-Private-1,4c1d4190-c2bc-11ee-8907-d1ceeabffb50,80.72371,80.69619,,6.85334,,,,2.45257,2.44397,0.30014,6112003c-73fe-419b-a7d6-a163c8dda902,2024-02-03,17:47:28.28,2024-02-03T09:47:28.2833190-08:00,2024-02-03T17:47:28.2833190Z,FlyBall,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,243a1d42-3e32-485f-810f-8aff43106194,54.18013,-118.27955,11.35681,6.02459,-3.38962,-9.79853,-1.49896,6.2078,-5.02681,192.419404,2.45424,125.60796,-26.03976,6.08503,-1.10158,0.15746,-0.0194,0.00198,-0.0001,2.44474,62.49539,-11.52806,-1.04371,0.5064,-0.16547,0.03834,-0.0049,0.00025,0.29994,0.90636,3.6444,-1.03796,0.20682,-0.02734,0.00208,-8E-05,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
62,2024-02-03,09:49:55.65,1,1,"Marmie, Ethan",1000163722,Right,CAL_MUS,"Stafford, Ryan",701696,Right,CAL_MUS,Undefined,3,Bottom,0,0,0,FourSeamFastBall,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,93.26411,-3.942452,-3.940424,2010.213021,235.21422,1:45,6.45981,1.61527,6.85488,-21.51418,9.77918,12.57922,1.0584,-0.93464,85.23118,-8.011759,-1.645565,0.402622,,,,,,,,,,,,-7.86953,6.66567,-1.36771,50,6.1995,8.83058,-135.08031,-9.94175,-14.46595,30.82889,-19.92106,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240203-BaggettStadium-Private-1,a3ef8e50-c2bc-11ee-8907-d1ceeabffb50,93.61743,,,8.03293,,,,,,,6112003c-73fe-419b-a7d6-a163c8dda902,2024-02-03,17:49:55.65,2024-02-03T09:49:55.6565286-08:00,2024-02-03T17:49:55.6565286Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,582452e6-efc7-45d6-b90d-5f7aeab96a62,53.6466,-135.91001,15.41445,6.45985,-9.40561,-9.96053,-1.61061,9.21991,-7.23298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
63,2024-02-03,09:50:13.07,1,2,"Marmie, Ethan",1000163722,Right,CAL_MUS,"Stafford, Ryan",701696,Right,CAL_MUS,Undefined,3,Bottom,0,1,0,ChangeUp,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,84.25016,-1.608636,-3.145831,1658.321947,255.624659,2:30,6.37101,2.07735,6.27253,-32.70395,6.348,19.69607,2.16011,0.81573,76.96258,-7.704186,0.414911,0.449772,60.60057,-27.85757,-89.362423,,,,,6.93651,6.87773,-50.949431,0.058957,-11.28473,4.12229,-1.85433,50,6.23583,5.99684,-122.27657,-4.43012,-16.97126,25.6108,-25.97448,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240203-BaggettStadium-Private-1,ae56fa40-c2bc-11ee-8907-d1ceeabffb50,83.80336,2.46028,,7.28758,,,,4.31824,2.46028,-0.73212,6112003c-73fe-419b-a7d6-a163c8dda902,2024-02-03,17:50:13.07,2024-02-03T09:50:13.0733862-08:00,2024-02-03T17:50:13.0733862Z,GroundBall,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,8f20316e-4769-4b24-b369-76f1e5a4b83e,54.23032,-123.15942,12.8054,6.37312,-3.53473,-12.98724,-2.07114,6.58187,-8.48563,180,4.3182,0.87859,,,,,,,,2.46216,-41.72998,,,,,,,,-0.72856,-78.95066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
64,2024-02-03,09:50:35.79,1,3,"Marmie, Ethan",1000163722,Right,CAL_MUS,"Stafford, Ryan",701696,Right,CAL_MUS,Undefined,3,Bottom,0,1,1,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.50607,-4.652328,-2.240025,2061.024129,217.563463,1:15,6.47389,2.05465,6.51938,-17.55654,14.12178,10.00363,0.72938,0.83188,84.98708,-7.989945,-0.423072,0.405091,,,,,,,,,,,,-5.97315,9.18886,-1.90279,50,6.14134,4.89588,-135.36793,-11.52,-10.96361,32.53156,-15.30802,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240203-BaggettStadium-Private-1,bbd80240-c2bc-11ee-8907-d1ceeabffb50,93.04686,,,8.51899,,,,,,,6112003c-73fe-419b-a7d6-a163c8dda902,2024-02-03,17:50:35.79,2024-02-03T09:50:35.7919526-08:00,2024-02-03T17:50:35.7919526Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,5a9f181a-d439-40fe-9b03-cfe5bde8b028,53.98118,-136.32132,16.26578,6.47238,-11.07137,-7.65401,-2.05098,5.21719,-5.4818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
65,2024-02-03,09:50:54.72,1,4,"Marmie, Ethan",1000163722,Right,CAL_MUS,"Stafford, Ryan",701696,Right,CAL_MUS,Undefined,3,Bottom,0,2,1,FourSeamFastBall,Four-Seam,InPlay,Undefined,LineDrive,Triple,0,0,,93.68268,-4.277596,-2.60631,2033.534574,204.046688,12:45,6.46375,1.87896,6.84624,-14.06646,17.17647,7.15945,1.37969,0.09737,84.76563,-7.015636,-1.299345,0.402297,102.71149,18.142271,8.323108,2980.840431,107.89474,32.05262,21.41702,342.34958,342.34958,18.389256,3.745732,-4.64752,10.83154,-1.71458,50,6.18407,5.90043,-135.6815,-10.48327,-8.54022,33.63491,-12.27021,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240203-BaggettStadium-Private-1,c7253a50-c2bc-11ee-8907-d1ceeabffb50,93.69299,42.82448,,8.91705,,,,1.95359,1.49308,-0.10711,6112003c-73fe-419b-a7d6-a163c8dda902,2024-02-03,17:50:54.72,2024-02-03T09:50:54.7201318-08:00,2024-02-03T17:50:54.7201318Z,LineDrive,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,6f8e27bf-d232-4658-ba48-655a9feae980,53.65347,-136.58418,16.81746,6.46099,-10.15397,-6.13511,-1.87601,6.12963,-4.27011,222.00134,1.95408,141.63096,-27.18574,5.88107,-1.11095,0.15745,-0.01251,-0.00023,0.00011,1.49235,46.93002,-13.79194,0.31126,-0.11309,0.09032,-0.03272,0.00625,-0.00049,-0.10764,20.73916,6.23548,-2.30533,0.57935,-0.11139,0.01761,-0.00202,0.00011,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
66,2024-02-03,09:51:45.78,2,1,"Marmie, Ethan",1000163722,Right,CAL_MUS,"Cloyd, Evan",809923,Right,CAL_MUS,Undefined,3,Bottom,0,0,0,Slider,Cutter,BallCalled,Undefined,Undefined,Undefined,0,1,,85.81989,-0.005971,-2.443511,2269.637774,167.616804,11:30,6.37809,2.37643,6.35689,-24.24194,13.13835,-2.62244,4.35243,-0.09247,78.31249,-4.591253,-2.917458,0.440041,41.48647,20.416497,171.606166,3488.685254,,,,66.87905,57.14169,173.406947,1.253334,0.65917,7.20922,-2.19815,50,6.36624,5.41951,-124.62114,-0.7026,1.03352,25.7425,-20.87055,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240203-BaggettStadium-Private-1,e5a107c0-c2bc-11ee-8907-d1ceeabffb50,85.6567,9.57236,,7.5074,,,,-0.89314,4.0382,0.17176,6112003c-73fe-419b-a7d6-a163c8dda902,2024-02-03,17:51:45.78,2024-02-03T09:51:45.7844006-08:00,2024-02-03T17:51:45.7844006Z,GroundBall,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,3098fb00-2a4a-48cb-9a23-4bea4312a84a,54.14167,-125.47375,12.87125,6.37806,-0.01135,-10.43527,-2.37708,5.38528,0.51676,335.590393,-0.89314,-56.41322,2.95036,0.34073,-0.28888,0.52019,-0.55259,0.32421,-0.07774,4.0382,21.22586,-21.0915,1.56982,-0.28873,-0.00503,0.07309,-0.04699,0.01192,0.17176,8.32412,-2.1996,0.33856,-0.00703,-0.14328,0.17373,-0.10333,0.02494,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
67,2024-02-03,09:52:22.30,2,2,"Marmie, Ethan",1000163722,Right,CAL_MUS,"Cloyd, Evan",809923,Right,CAL_MUS,Undefined,3,Bottom,0,1,0,ChangeUp,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,84.15668,-1.741078,-2.943556,1603.008097,240.73918,2:00,6.2574,2.04281,6.57494,-29.01793,9.90882,15.23265,2.24079,0.61178,76.35721,-7.220865,-0.174796,0.449051,79.013,-11.785994,-54.140097,,,,,15.59919,9.9332,-41.713584,0.107594,-9.00737,6.14579,-1.84677,50,6.12546,5.73729,-122.11545,-4.52067,-13.41848,27.06231,-23.0185,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240203-BaggettStadium-Private-1,fb631940-c2bc-11ee-8907-d1ceeabffb50,83.93805,2.55357,,7.79947,,,,4.47529,2.55357,-0.46135,6112003c-73fe-419b-a7d6-a163c8dda902,2024-02-03,17:52:22.30,2024-02-03T09:52:22.3075110-08:00,2024-02-03T17:52:22.3075110Z,GroundBall,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,e3213379-8cac-42ff-89c4-8bf204646e2b,53.92613,-122.98245,13.53116,6.25847,-3.78322,-11.50925,-2.03746,6.16718,-6.70924,180,4.47223,66.6321,,,,,,,,2.55466,-23.73344,,,,,,,,-0.45712,-92.18439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
68,2024-02-03,09:52:46.27,2,3,"Marmie, Ethan",1000163722,Right,CAL_MUS,"Cloyd, Evan",809923,Right,CAL_MUS,Undefined,3,Bottom,0,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,84.55611,-2.505717,-3.202529,2262.913211,126.396031,10:15,6.24537,2.3302,6.17462,-34.17218,5.34992,-5.28744,1.07838,-1.07129,76.57138,-8.845124,-4.155445,0.452472,,,,,,,,,,,,1.65429,4.04607,-2.08513,50,6.03839,7.05403,-122.39259,-6.43419,2.45878,28.697,-26.16038,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240203-BaggettStadium-Private-1,09a6fc10-c2bd-11ee-8907-d1ceeabffb50,83.30343,,,7.98473,,,,,,,6112003c-73fe-419b-a7d6-a163c8dda902,2024-02-03,17:52:46.27,2024-02-03T09:52:46.2795558-08:00,2024-02-03T17:52:46.2795558Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,d7521b33-f518-4dbb-a4a5-a72277ddffb9,54.3234,-123.40212,14.3485,6.24855,-5.51389,-13.08019,-2.33176,6.96754,1.22939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
69,2024-02-03,09:53:07.11,2,4,"Marmie, Ethan",1000163722,Right,CAL_MUS,"Cloyd, Evan",809923,Right,CAL_MUS,Undefined,3,Bottom,0,2,1,FourSeamFastBall,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,93.85627,-2.858093,-3.324586,2142.318787,222.672006,1:30,6.50569,1.71317,6.72869,-17.25871,13.90442,11.80044,2.44886,-0.34524,84.96902,-6.177376,-1.17659,0.401783,96.41304,22.764699,29.585027,5095.894669,90.51727,41.46114,62.50298,308.26186,276.078,44.567567,3.996767,-7.26662,8.56516,-1.49759,50,6.30974,7.43081,-136.04101,-7.26299,-13.45309,33.21601,-16.31689,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240203-BaggettStadium-Private-1,160f1a00-c2bd-11ee-8907-d1ceeabffb50,93.81288,51.6379,,8.88725,,,,1.30619,2.43734,0.31903,6112003c-73fe-419b-a7d6-a163c8dda902,2024-02-03,17:53:07.11,2024-02-03T09:53:07.1130406-08:00,2024-02-03T17:53:07.1130406Z,LineDrive,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,d8402f22-3238-429a-bb78-11c31d9220f0,53.77065,-136.95856,16.60801,6.50414,-6.81225,-8.15845,-1.70799,7.80244,-6.72655,227.87069,1.30534,113.41378,-30.66489,8.29048,-2.19054,0.5543,-0.11762,0.01585,-0.00091,2.43825,54.69174,-15.86742,-0.16724,0.61217,-0.28289,0.07587,-0.0105,0.00057,0.3185,64.39128,-1.03412,-1.62809,0.65028,-0.13253,0.01205,0.00036,-0.0001,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
70,2024-02-03,09:53:55.00,2,5,"Marmie, Ethan",1000163722,Right,CAL_MUS,"Cloyd, Evan",809923,Right,CAL_MUS,Undefined,3,Bottom,0,2,2,FourSeamFastBall,Four-Seam,InPlay,Undefined,LineDrive,Single,0,0,,93.86963,-3.600519,-3.289554,1987.959632,220.131251,1:15,6.58902,1.83488,6.73153,-15.79725,15.27615,11.97501,1.97245,-0.1767,85.32249,-6.642717,-1.109548,0.401205,91.09547,12.770792,6.125643,2607.804004,108.23576,17.56133,19.62143,226.32426,226.32426,14.735613,2.253374,-7.37737,9.50477,-1.62219,50,6.34464,7.35696,-136.04114,-8.98442,-13.70575,32.25763,-14.51593,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240203-BaggettStadium-Private-1,329531f0-c2bd-11ee-8907-d1ceeabffb50,93.94818,17.78264,,8.54714,,,,2.28378,2.09348,0.14593,6112003c-73fe-419b-a7d6-a163c8dda902,2024-02-03,17:53:55.00,2024-02-03T09:53:55.0017830-08:00,2024-02-03T17:53:55.0017830Z,LineDrive,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,5342291b-605e-489c-9bd5-2b4077ff143a,53.76974,-136.93209,16.12881,6.58725,-8.58349,-7.25797,-1.83061,7.73551,-6.85288,239.440383,2.28376,129.55877,-22.03105,4.63307,-0.86066,0.11568,-0.00572,-0.00159,0.0003,2.09352,29.53058,-14.03473,-0.00638,0.1412,0.00144,-0.01981,0.00728,-0.00087,0.14597,13.90034,9.59845,-3.28801,0.834,-0.12506,-0.00335,0.00588,-0.00083,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
71,2024-02-03,09:54:36.41,3,1,"Marmie, Ethan",1000163722,Right,CAL_MUS,"Kordic, Dylan",1000123535,Left,CAL_MUS,Undefined,3,Bottom,0,0,0,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.00287,-2.660621,-1.07779,2044.054097,215.567148,1:15,6.44482,2.20867,6.547,-17.68202,14.46198,9.62662,2.52913,2.02235,84.43323,-6.024477,0.67227,0.408058,,,,,,,,,,,,-5.34906,8.63063,-2.13792,50,6.2529,2.13474,-133.6903,-6.70534,-9.69689,28.37643,-16.52826,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240203-BaggettStadium-Private-1,4b503820-c2bd-11ee-8907-d1ceeabffb50,92.37041,,,7.56964,,,,,,,6112003c-73fe-419b-a7d6-a163c8dda902,2024-02-03,17:54:36.41,2024-02-03T09:54:36.4123430-08:00,2024-02-03T17:54:36.4123430Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,ac15313b-2782-446c-8283-f972b88d88f5,53.95372,-134.52687,14.18822,6.4434,-6.21806,-8.26413,-2.20507,2.42062,-4.84844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
72,2024-02-03,09:54:56.14,3,2,"Marmie, Ethan",1000163722,Right,CAL_MUS,"Kordic, Dylan",1000123535,Left,CAL_MUS,Undefined,3,Bottom,0,1,0,Slider,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.31771,-4.781903,-4.986073,1641.594722,246.524984,2:15,6.22785,2.15383,6.75791,-29.79096,8.82796,17.32206,-0.6493,-0.96846,77.36715,-10.343919,-1.833686,0.447272,,,,,,,,,,,,-10.77162,6.44555,-1.83315,50,5.90136,10.04909,-121.82799,-11.03369,-16.09816,25.18513,-22.54118,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240203-BaggettStadium-Private-1,570a89e0-c2bd-11ee-8907-d1ceeabffb50,84.27188,,,6.95056,,,,,,,6112003c-73fe-419b-a7d6-a163c8dda902,2024-02-03,17:54:56.14,2024-02-03T09:54:56.1416998-08:00,2024-02-03T17:54:56.1416998Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,aa31c93b-ac71-4f0e-bb46-b33d52f9e30c,53.7452,-122.59978,12.59257,6.2289,-10.34292,-11.27059,-2.14866,10.54241,-8.04908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
