PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
61,2/2/2024,42:23.7,1,2,"Wright, Jakob",1000114562,Left,CAL_MUS,"Casillas, Aaron",802003,Right,CAL_MUS,Undefined,2,Bottom,0,1,0,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.88483,0.07874,1.264549,2571.190885,137.672207,10:30,5.51141,-1.47254,5.23948,-21.31911,12.17024,-10.03319,3.80885,-1.1199,83.97513,-3.897508,-0.514189,0.416509,,,,,,,,,,,,5.36095,6.38595,1.36389,50,5.50323,-2.48265,-134.63379,-0.60453,9.7496,31.73342,-20.56031,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240202-BaggettStadium-Private-2,f31a5360-c213-11ee-a886-6577fa19e1d9,90.49605,,,8.9097,,,,,,,65eba8f7-99e9-4db3-ac76-b451f471ff14,2/2/2024,42:23.7,2024-02-02T13:42:23.6970000-08:00,2024-02-02T21:42:23.6970000Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,549611ce-130b-45ef-bd0b-c64c12fe18d6,55.25793,-135.86744,15.86671,5.51119,0.19476,-10.28016,1.46777,-2.86168,4.8748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
62,2/2/2024,42:39.0,1,3,"Wright, Jakob",1000114562,Left,CAL_MUS,"Casillas, Aaron",802003,Right,CAL_MUS,Undefined,2,Bottom,0,2,0,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.71602,-0.066739,1.891284,2611.102237,161.606363,11:30,5.45447,-1.38744,5.57921,-18.89879,13.77965,-4.26162,3.8172,0.02447,85.13314,-3.600772,1.131524,0.411436,,,,,,,,,,,,2.64965,7.29107,1.22754,50,5.43646,-4.25417,-134.6703,-0.81103,4.89889,27.39357,-18.6937,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240202-BaggettStadium-Private-2,fc44ab70-c213-11ee-a886-6577fa19e1d9,91.61195,,,7.58288,,,,,,,65eba8f7-99e9-4db3-ac76-b451f471ff14,2/2/2024,42:39.0,2024-02-02T13:42:39.0290000-08:00,2024-02-02T21:42:39.0290000Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,666818eb-9b5d-4e51-892d-fb5777540039,54.92144,-135.66769,13.69679,5.4536,-0.1304,-9.34685,1.38568,-4.43253,2.44945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
63,2/2/2024,42:54.8,1,4,"Wright, Jakob",1000114562,Left,CAL_MUS,"Casillas, Aaron",802003,Right,CAL_MUS,Undefined,2,Bottom,0,3,0,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.3288,-1.498733,1.04122,2447.49459,137.546393,10:30,5.46252,-1.44138,5.5101,-20.96918,12.39619,-10.338,2.31296,-1.32906,84.14052,-5.408298,-0.801823,0.415738,,,,,,,,,,,,5.51469,7.01603,1.35768,50,5.31786,-1.9591,-133.96134,-4.24876,9.98418,29.93716,-19.47175,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240202-BaggettStadium-Private-2,059aa760-c214-11ee-a886-6577fa19e1d9,90.66398,,,8.18829,,,,,,,65eba8f7-99e9-4db3-ac76-b451f471ff14,2/2/2024,42:54.8,2024-02-02T13:42:54.7680000-08:00,2024-02-02T21:42:54.7680000Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,4dd6e849-4e55-47fb-81ad-6a493656dd0c,54.98938,-135.07175,14.96858,5.46206,-3.52653,-9.73587,1.43721,-2.32943,4.99209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
64,2/2/2024,43:10.2,1,5,"Wright, Jakob",1000114562,Left,CAL_MUS,"Casillas, Aaron",802003,Right,CAL_MUS,Undefined,2,Bottom,0,3,1,FourSeamFastBall,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,92.58379,-0.331831,1.474169,2589.253063,139.55383,10:45,5.48933,-1.51219,5.44612,-21.1871,11.88335,-9.25697,3.41294,-0.90305,84.69258,-4.272798,-0.173276,0.413896,,,,,,,,,,,,5.05973,6.3839,1.38849,50,5.44558,-3.03042,-134.41806,-1.54666,9.27741,28.54159,-20.46866,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240202-BaggettStadium-Private-2,0ed57a30-c214-11ee-a886-6577fa19e1d9,91.06733,,,7.89121,,,,,,,65eba8f7-99e9-4db3-ac76-b451f471ff14,2/2/2024,43:10.2,2024-02-02T13:43:10.2240000-08:00,2024-02-02T21:43:10.2240000Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,b1f6e01b-eaef-4fa2-9aa3-16f2334f9ff9,55.05398,-135.48694,14.2708,5.48915,-0.78011,-10.23433,1.50849,-3.37786,4.63871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
65,2/2/2024,43:40.1,2,1,"Wright, Jakob",1000114562,Left,CAL_MUS,"Daudet, Zach",1000252019,Right,CAL_MUS,Undefined,2,Bottom,0,0,0,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.0382,-1.235412,2.095051,2452.56176,134.999197,10:30,5.52852,-1.47313,5.43492,-20.1693,12.55749,-11.55556,2.68985,-0.47323,85.32277,-4.984078,0.0395,0.41174,,,,,,,,,,,,6.38398,6.95646,1.29584,50,5.40525,-4.40569,-135.04436,-3.64473,11.83955,28.23333,-19.2728,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240202-BaggettStadium-Private-2,20a45880-c214-11ee-a886-6577fa19e1d9,91.54427,,,7.71543,,,,,,,65eba8f7-99e9-4db3-ac76-b451f471ff14,2/2/2024,43:40.1,2024-02-02T13:43:40.0750000-08:00,2024-02-02T21:43:40.0750000Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,2d96604a-131c-4922-999a-5eb2c697ce16,55.066,-136.09937,14.11666,5.52799,-2.92455,-9.6364,1.46873,-4.8481,5.91977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
66,2/2/2024,43:58.5,2,2,"Wright, Jakob",1000114562,Left,CAL_MUS,"Daudet, Zach",1000252019,Right,CAL_MUS,Undefined,2,Bottom,0,0,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.35251,0.684812,-0.433618,2942.950592,287.226492,3:30,5.37153,-1.61387,5.03711,-49.26613,-4.99422,21.22206,1.91214,-0.25447,73.66523,-8.248772,3.322172,0.47889,,,,,,,,,,,,-10.66095,-2.24142,1.63743,50,5.3975,-0.0216,-117.90826,-0.43577,-14.73902,26.16678,-35.27289,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240202-BaggettStadium-Private-2,2ba56c60-c214-11ee-a886-6577fa19e1d9,78.70796,,,7.68728,,,,,,,65eba8f7-99e9-4db3-ac76-b451f471ff14,2/2/2024,43:58.5,2024-02-02T13:43:58.4730000-08:00,2024-02-02T21:43:58.4730000Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,3585c977-cf45-4a54-8d30-1fa57b361d24,55.46429,-119.11475,13.08339,5.3801,1.19058,-17.63644,1.62276,0.65798,-7.36951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
67,2/2/2024,44:17.9,2,3,"Wright, Jakob",1000114562,Left,CAL_MUS,"Daudet, Zach",1000252019,Right,CAL_MUS,Undefined,2,Bottom,0,0,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,86.93515,-1.785363,4.027604,1635.652337,93.828261,9:15,5.38439,-1.61883,5.53202,-36.01833,1.77465,-7.97394,0.70925,1.48787,79.55943,-8.360677,2.608529,0.442463,78.43752,-14.024141,-168.868273,,,,,2.47094,1.93716,-125.285976,0.024283,5.21811,1.7698,1.27396,50,5.20482,-8.5227,-125.86028,-5.24445,8.33223,26.6235,-29.34806,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240202-BaggettStadium-Private-2,374690d0-c214-11ee-a886-6577fa19e1d9,85.18778,0.67747,,7.37571,,,,1.23392,0.67747,-1.49332,65eba8f7-99e9-4db3-ac76-b451f471ff14,2/2/2024,44:17.9,2024-02-02T13:44:17.9020000-08:00,2024-02-02T21:44:17.9020000Z,GroundBall,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,f6fb02a4-ff0f-4a18-ad30-fbff769274b0,54.96896,-126.90702,13.31175,5.38833,-4.09058,-14.67403,1.61548,-8.8503,4.16612,,1.23424,-109.59319,,,,,,,,0.67755,-27.89859,,,,,,,,-1.49326,-21.56436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
68,2/2/2024,44:46.6,2,4,"Wright, Jakob",1000114562,Left,CAL_MUS,"Daudet, Zach",1000252019,Right,CAL_MUS,Undefined,2,Bottom,0,1,2,Slider,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,80.75297,1.63758,-1.648318,3068.470511,299.745192,4:00,5.47587,-1.43296,5.4299,-55.02562,-10.64363,21.45714,2.42517,-1.18906,72.9252,-8.397708,2.176374,0.479485,,,,,,,,,,,,-11.29906,-5.388,1.56385,50,5.58312,2.47884,-117.05181,1.36398,-15.36182,26.22463,-39.49937,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240202-BaggettStadium-Private-2,485b1fd0-c214-11ee-a886-6577fa19e1d9,78.61027,,,7.82778,,,,,,,65eba8f7-99e9-4db3-ac76-b451f471ff14,2/2/2024,44:46.6,2024-02-02T13:44:46.6010000-08:00,2024-02-02T21:44:46.6010000Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,4fa244df-d44e-49ba-82bb-7c469c7c6f33,55.07261,-118.18283,13.11231,5.48756,3.06752,-19.74969,1.44266,3.14136,-7.68091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
69,2/2/2024,45:32.9,3,1,"Wright, Jakob",1000114562,Left,CAL_MUS,"Firestone, Owen",809936,Right,CAL_MUS,Undefined,2,Bottom,1,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,1,0,,81.22697,0.456942,-0.390373,2925.582158,285.99297,3:30,5.45893,-1.56004,4.91837,-48.88971,-4.32532,20.61844,1.81684,-0.21094,73.64063,-8.386932,3.250866,0.480469,,,,,,,,,,,,-10.30064,-1.82173,1.58,50,5.46276,-0.09528,-117.71334,-0.91369,-14.21071,25.8374,-34.68731,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240202-BaggettStadium-Private-2,63e599b0-c214-11ee-a886-6577fa19e1d9,78.44923,,,7.58634,,,,,,,65eba8f7-99e9-4db3-ac76-b451f471ff14,2/2/2024,45:32.9,2024-02-02T13:45:32.8910000-08:00,2024-02-02T21:45:32.8910000Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,c6b42f3e-6f11-48d7-9c4c-f4c953647c3e,55.58285,-118.93243,12.9187,5.46726,0.72296,-17.34366,1.56867,0.57523,-7.10536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
70,2/2/2024,45:48.5,3,2,"Wright, Jakob",1000114562,Left,CAL_MUS,"Firestone, Owen",809936,Right,CAL_MUS,Undefined,2,Bottom,2,0,1,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.01249,1.573719,1.313128,2533.091267,163.990941,11:30,5.58344,-1.34886,5.43799,-22.5221,10.17292,-2.64146,5.18104,-0.33911,85.18655,-2.602861,0.843392,0.41154,,,,,,,,,,,,1.67209,5.00359,1.23451,50,5.70732,-2.9723,-135.03565,2.87424,3.10474,27.85814,-22.8833,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240202-BaggettStadium-Private-2,6d2a3080-c214-11ee-a886-6577fa19e1d9,91.58872,,,7.82594,,,,,,,65eba8f7-99e9-4db3-ac76-b451f471ff14,2/2/2024,45:48.5,2024-02-02T13:45:48.5070000-08:00,2024-02-02T21:45:48.5070000Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,3ce573cc-d452-4f08-9c08-f212fc054ba6,55.06209,-136.07596,13.92907,5.58403,3.72877,-11.44165,1.34767,-3.08824,1.55237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
71,2/2/2024,46:06.5,3,3,"Wright, Jakob",1000114562,Left,CAL_MUS,"Firestone, Owen",809936,Right,CAL_MUS,Undefined,2,Bottom,2,1,1,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.88917,-1.333736,1.840045,2572.947066,157.802826,11:15,5.50427,-1.42958,5.37899,-19.08088,13.70485,-5.19748,2.663,-0.13713,85.48327,-4.878136,0.916494,0.412111,46.36943,6.048867,170.061161,3332.76935,,,,37.06555,37.06555,170.878676,0.557977,3.07941,7.5252,1.26859,50,5.37147,-4.09052,-134.86291,-3.82926,5.71795,27.07705,-18.20106,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240202-BaggettStadium-Private-2,77e4c580-c214-11ee-a886-6577fa19e1d9,91.46194,3.12121,,7.4059,,,,-0.54215,2.52883,0.17196,65eba8f7-99e9-4db3-ac76-b451f471ff14,2/2/2024,46:06.5,2024-02-02T13:46:06.4840000-08:00,2024-02-02T21:46:06.4840000Z,GroundBall,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,42c02b60-dc24-4c42-bac6-7d0ed4d9818c,55.12146,-135.88728,13.53852,5.50331,-3.14068,-9.10053,1.42743,-4.30684,2.85897,334.033609,-0.54215,-66.61479,4.15828,-1.15442,0.23259,-0.03595,0.00222,0.0046,-0.00227,2.52883,7.1665,-21.9592,1.95861,-0.34143,0.03726,-0.00367,-0.00058,0.00038,0.17196,11.67268,-3.36965,1.60023,-0.43916,0.09246,-0.0193,0.00318,-0.00023,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
72,2/2/2024,46:23.3,3,4,"Wright, Jakob",1000114562,Left,CAL_MUS,"Firestone, Owen",809936,Right,CAL_MUS,Undefined,2,Bottom,2,1,2,Slider,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,81.18048,0.435602,1.064883,3048.931857,282.104842,3:30,5.46489,-1.55303,5.4537,-47.53195,-3.44481,23.71974,1.91177,1.42063,73.1908,-8.257708,5.289606,0.477889,,,,,,,,,,,,-11.4841,-1.34961,1.44269,50,5.47129,-3.17828,-117.63214,-0.78604,-15.68128,27.61133,-34.01688,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240202-BaggettStadium-Private-2,81f47480-c214-11ee-a886-6577fa19e1d9,78.87271,,,7.98967,,,,,,,65eba8f7-99e9-4db3-ac76-b451f471ff14,2/2/2024,46:23.3,2024-02-02T13:46:23.3040000-08:00,2024-02-02T21:46:23.3040000Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,6f901023-f0e5-4598-8734-dc7c20f3ce6c,55.04601,-118.81067,13.80566,5.47385,0.66589,-17.00844,1.56406,-2.50896,-7.84064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
73,2/2/2024,48:35.4,1,1,"Brooks, Steven",1000114564,Right,CAL_MUS,"Knowles, Dylan",814845,Left,CAL_MUS,Undefined,3,Top,0,0,0,FourSeamFastBall,Four-Seam,InPlay,Undefined,LineDrive,Double,0,0,,89.62177,-3.160225,-3.166723,2221.631915,210.538196,1:00,5.61169,2.24903,6.43035,-15.76009,18.40899,10.21489,1.38635,0.18673,82.09528,-6.182338,-1.318168,0.420715,103.87041,16.969159,11.611848,1192.290082,106.74566,26.37295,26.55863,300.54695,300.54695,18.142999,2.932945,-6.2489,10.85087,-2.02796,50,5.37888,6.79883,-129.98119,-7.59517,-10.69846,27.05787,-13.59677,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240202-BaggettStadium-Private-2,d0a5df10-c214-11ee-a886-6577fa19e1d9,89.59142,30.64873,,7.52649,,,,2.96594,1.55987,-0.21357,65eba8f7-99e9-4db3-ac76-b451f471ff14,2/2/2024,48:35.4,2024-02-02T13:48:35.3500000-08:00,2024-02-02T21:48:35.3500000Z,LineDrive,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,ded6a4dc-cab0-4a11-a61d-a7a1c90cff6e,54.07122,-130.82594,13.52894,5.60938,-7.17068,-6.79839,-2.24543,7.13283,-5.34923,244.014121,2.96598,142.72575,-25.8428,5.76252,-1.13997,0.11442,0.01971,-0.01009,0.00123,1.55983,44.46447,-18.80577,1.58926,-0.24655,0.08641,-0.03606,0.00956,-0.00104,-0.21358,29.32886,5.67641,-3.62299,1.28755,-0.35662,0.07771,-0.01142,0.00079,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
74,2/2/2024,49:40.2,2,1,"Brooks, Steven",1000114564,Right,CAL_MUS,"Garza, Alejandro",1000279234,Right,CAL_MUS,Undefined,3,Top,0,0,0,FourSeamFastBall,Sinker,InPlay,Undefined,Bunt,Out,1,0,,88.84844,-2.503366,-3.715706,2220.800245,239.135678,2:00,5.76288,2.16915,6.60391,-21.82497,13.54851,20.3356,1.64455,0.4551,79.51197,-6.692342,-0.022118,0.428066,38.56963,-45.925837,-61.660045,,,,,4.63543,4.31927,-27.584418,0.051296,-12.02737,8.39989,-1.92337,50,5.58278,7.56797,-128.62819,-6.22314,-19.64039,32.97274,-18.45721,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240202-BaggettStadium-Private-2,f7548530-c214-11ee-a886-6577fa19e1d9,88.05296,2.10619,,9.33647,,,,3.14051,2.10619,-0.35167,65eba8f7-99e9-4db3-ac76-b451f471ff14,2/2/2024,49:40.2,2024-02-02T13:49:40.2420000-08:00,2024-02-02T21:49:40.2420000Z,GroundBall,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,ccf8417f-5f1f-4b6d-9566-9a7dcbaebd8d,53.8954,-129.6229,16.48637,5.76212,-5.66633,-9.22861,-2.16061,8.16047,-9.82019,,3.13892,18.87113,,,,,,,,2.10964,-41.05959,,,,,,,,-0.34872,-34.98901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
75,2/2/2024,50:26.6,3,1,"Brooks, Steven",1000114564,Right,CAL_MUS,"Murray, Casey",1000127521,Right,CAL_MUS,Undefined,3,Top,1,0,0,Cutter,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,82.0939,-1.43239,-2.005743,2541.436111,171.64299,11:45,5.70221,2.23766,5.7728,-28.3273,13.35261,-1.76728,2.00755,0.2231,75.29566,-6.695661,-2.322087,0.464659,68.55013,8.607214,160.995883,2938.266624,,,,86.7229,56.9914,163.581655,0.959535,0.34492,7.61024,-2.07072,50,5.56665,4.24131,-119.14762,-3.85777,0.4956,22.99856,-21.23972,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240202-BaggettStadium-Private-2,13043a50-c215-11ee-a886-6577fa19e1d9,81.11842,5.0449,,6.79824,,,,2.18165,1.98188,-0.27722,65eba8f7-99e9-4db3-ac76-b451f471ff14,2/2/2024,50:26.6,2024-02-02T13:50:26.6590000-08:00,2024-02-02T21:50:26.6590000Z,GroundBall,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,4ccff7fa-b0de-4955-8e57-96b82fe9105b,54.72731,-120.05665,11.49928,5.70254,-3.01826,-10.61986,-2.23797,4.22172,0.2478,288.782123,2.18165,-93.9895,5.66849,-0.53504,0.08794,-0.00401,0.00054,-0.00023,3.00E-05,1.98188,15.0468,-18.9884,1.40738,-0.25786,0.05326,-0.00768,0.00133,-0.00019,-0.27722,32.37073,-7.80979,1.27388,-0.28096,0.04562,-0.0082,0.00158,-0.00017,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
76,2/2/2024,50:48.7,3,2,"Brooks, Steven",1000114564,Right,CAL_MUS,"Murray, Casey",1000127521,Right,CAL_MUS,Undefined,3,Top,1,0,1,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,83.19761,-2.58168,-3.601056,2342.638196,129.995739,10:15,5.63835,2.23471,5.95907,-34.35392,5.9365,-5.64355,0.37508,-1.57939,77.02838,-8.87417,-4.613124,0.456849,,,,,,,,,,,,1.97784,4.05559,-1.94506,50,5.41325,7.79877,-120.63761,-6.53743,2.92205,22.91398,-26.1823,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240202-BaggettStadium-Private-2,201f5490-c215-11ee-a886-6577fa19e1d9,82.50532,,,6.16923,,,,,,,65eba8f7-99e9-4db3-ac76-b451f471ff14,2/2/2024,50:48.7,2024-02-02T13:50:48.6660000-08:00,2024-02-02T21:50:48.6660000Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,5456bc91-5b96-42d4-9318-f18458cf22be,54.54425,-121.49768,11.45699,5.64019,-5.55469,-13.09115,-2.23573,7.68909,1.46102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
77,2/2/2024,51:07.8,3,3,"Brooks, Steven",1000114564,Right,CAL_MUS,"Murray, Casey",1000127521,Right,CAL_MUS,Undefined,3,Top,1,1,1,Cutter,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,82.62705,-1.068115,-2.405773,2417.023911,156.351845,11:15,5.69244,2.28121,5.87611,-33.69537,7.5241,-2.6978,1.89146,-0.17936,75.48177,-7.305985,-2.889563,0.462086,,,,,,,,,,,,0.67059,4.56658,-2.08501,50,5.58653,5.1408,-119.86825,-3.3099,0.9692,24.61014,-25.5741,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240202-BaggettStadium-Private-2,2b8b5f40-c215-11ee-a886-6577fa19e1d9,81.57022,,,7.14529,,,,,,,65eba8f7-99e9-4db3-ac76-b451f471ff14,2/2/2024,51:07.8,2024-02-02T13:51:07.7940000-08:00,2024-02-02T21:51:07.7940000Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,10553205-6d2c-42fe-b5c6-52685bfa81e4,54.62376,-120.81382,12.30507,5.69482,-2.32728,-12.78705,-2.28181,5.10356,0.4846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
78,2/2/2024,51:29.2,3,4,"Brooks, Steven",1000114564,Right,CAL_MUS,"Murray, Casey",1000127521,Right,CAL_MUS,Undefined,3,Top,1,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,76.54842,-1.241877,-0.678003,2288.508004,103.002576,9:30,5.56309,2.19032,5.36553,-42.81286,6.29426,-20.02202,0.83058,-0.11398,70.01643,-9.054082,-4.241413,0.504363,,,,,,,,,,,,9.99737,3.9667,-2.11423,50,5.42115,2.06222,-111.04489,-3.77966,12.3327,22.12048,-27.28074,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240202-BaggettStadium-Private-2,3851c9d0-c215-11ee-a886-6577fa19e1d9,74.73272,,,6.53198,,,,,,,65eba8f7-99e9-4db3-ac76-b451f471ff14,2/2/2024,51:29.2,2024-02-02T13:51:29.2290000-08:00,2024-02-02T21:51:29.2290000Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,e1fdeba9-8e71-4805-a947-81d1f5253109,55.13672,-112.06347,11.06024,5.56627,-2.52347,-13.64037,-2.19612,1.49434,6.16635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
